swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,act_label_1,act_label_2,act_label_relation,caller,utterance_index,subutterance_index,clean_text,parse_tree,topic_description,prompt
sw02utt/sw_0283_2710.utt,2/sw2710,2710,1,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,1,2,"You know, they always offer credit cards for college students.","(ROOT (S (S (NP (PRP you)) (VP (VBP know))) (, ,) (NP (PRP they)) (ADVP (RB always)) (VP (VBP offer) (NP (NN credit) (NNS cards)) (PP (IN for) (NP (NN college) (NNS students)))) (. .)))",CREDIT_CARD_USE,PLEASE DISCUSS CREDIT CARDS.  FIND OUT HOW THE OTHER CALLER MAKES USE OF CREDIT CARDS.  HOW DO THEY COMPARE TO YOUR OWN?
sw02utt/sw_0283_2710.utt,2/sw2710,2710,2,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,A,2,1,Yes.,(ROOT (ADVP (RB yes) (. .))),CREDIT_CARD_USE,PLEASE DISCUSS CREDIT CARDS.  FIND OUT HOW THE OTHER CALLER MAKES USE OF CREDIT CARDS.  HOW DO THEY COMPARE TO YOUR OWN?
sw02utt/sw_0283_2710.utt,2/sw2710,2710,3,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,3,1,"So I went ahead, and accepted every one that I was offered.","(ROOT (S (NP (RB so) (FW i)) (VP (VP (VBD went) (ADVP (RB ahead))) (, ,) (CC and) (VP (VBD accepted) (NP (NP (DT every) (CD one)) (SBAR (WHNP (WDT that)) (S (FW i) (VP (VBD was) (VP (VBN offered)))))))) (. .)))",CREDIT_CARD_USE,PLEASE DISCUSS CREDIT CARDS.  FIND OUT HOW THE OTHER CALLER MAKES USE OF CREDIT CARDS.  HOW DO THEY COMPARE TO YOUR OWN?
sw02utt/sw_0283_2710.utt,2/sw2710,2710,4,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,A,4,1,Uh-huh.,(ROOT (ADVP (RB uh-huh) (. .))),CREDIT_CARD_USE,PLEASE DISCUSS CREDIT CARDS.  FIND OUT HOW THE OTHER CALLER MAKES USE OF CREDIT CARDS.  HOW DO THEY COMPARE TO YOUR OWN?
sw02utt/sw_0283_2710.utt,2/sw2710,2710,5,+,Other:Segment-(multi-utterance),,,B,5,1,Because I knew it would be easier to go ahead and get them and establish credit early.,(ROOT (SBAR (IN because) (S (FW i) (VP (VBD knew) (SBAR (S (NP (PRP it)) (VP (MD would) (VP (VB be) (ADJP (JJR easier) (SBAR (S (VP (TO to) (VP (VP (VB go) (ADVP (RB ahead))) (CC and) (VP (VP (VB get) (NP (PRP them))) (CC and) (VP (VB establish) (NP (NN credit)) (ADVP (RB early)))))))))))))) (. .)))),CREDIT_CARD_USE,PLEASE DISCUSS CREDIT CARDS.  FIND OUT HOW THE OTHER CALLER MAKES USE OF CREDIT CARDS.  HOW DO THEY COMPARE TO YOUR OWN?
sw02utt/sw_0283_2710.utt,2/sw2710,2710,6,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,A,6,1,Right.,(ROOT (ADVP (RB right) (. .))),CREDIT_CARD_USE,PLEASE DISCUSS CREDIT CARDS.  FIND OUT HOW THE OTHER CALLER MAKES USE OF CREDIT CARDS.  HOW DO THEY COMPARE TO YOUR OWN?
sw02utt/sw_0283_2710.utt,2/sw2710,2710,8,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,7,2,but I only use a few of them.,(ROOT (FRAG (FRAG (CC but) (PRN (FW i) (VP (ADVP (RB only)) (VB use) (NP (DT a) (JJ few)) (PP (IN of) (NP (PRP them)))))) (. .))),CREDIT_CARD_USE,PLEASE DISCUSS CREDIT CARDS.  FIND OUT HOW THE OTHER CALLER MAKES USE OF CREDIT CARDS.  HOW DO THEY COMPARE TO YOUR OWN?
sw02utt/sw_0283_2710.utt,2/sw2710,2710,10,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,A,8,2,"They make it really easy for people to, uh, to get credit cards, especially college students.","(ROOT (S (NP (PRP they)) (VP (VBP make) (S (NP (PRP it)) (ADJP (RB really) (JJ easy)) (SBAR (IN for) (S (NP (NNS people)) (TO to) (, ,) (S (INTJ (UH uh)) (, ,) (VP (TO to) (VP (VB get) (NP (NN credit) (NNS cards)) (, ,) (NP (ADVP (RB especially)) (NP (NN college) (NNS students)))))))))) (. .)))",CREDIT_CARD_USE,PLEASE DISCUSS CREDIT CARDS.  FIND OUT HOW THE OTHER CALLER MAKES USE OF CREDIT CARDS.  HOW DO THEY COMPARE TO YOUR OWN?
sw02utt/sw_0283_2710.utt,2/sw2710,2710,11,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,B,9,1,Yeah.,(ROOT (NP (NN yeah) (. .))),CREDIT_CARD_USE,PLEASE DISCUSS CREDIT CARDS.  FIND OUT HOW THE OTHER CALLER MAKES USE OF CREDIT CARDS.  HOW DO THEY COMPARE TO YOUR OWN?
sw02utt/sw_0283_2710.utt,2/sw2710,2710,14,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,A,10,3,But they both have a lot of credit cards.,(ROOT (S (CC but) (NP (PRP they)) (NP (DT both)) (VP (VBP have) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NN credit) (NNS cards))))) (. .))),CREDIT_CARD_USE,PLEASE DISCUSS CREDIT CARDS.  FIND OUT HOW THE OTHER CALLER MAKES USE OF CREDIT CARDS.  HOW DO THEY COMPARE TO YOUR OWN?
