swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,act_label_1,act_label_2,act_label_relation,caller,utterance_index,subutterance_index,clean_text,parse_tree,topic_description,prompt
sw03utt/sw_0329_2372.utt,2/sw2372,2372,1,qy,Info-request:Yes-No-Question,,,A,1,2,Do you use P C -s ?,(ROOT (SQ (VB do) (NP (PRP you)) (VP (VB use) (NP (NP (NN p)) (X (SYM c)) (: -) (NNS s) (. ?))))),COMPUTERS,FIND OUT THE OTHER CALLERS' PREFERENCE AND LEVEL OF INTEREST IN PERSONAL COMPUTERS.  HOW DOES IT COMPARE TO YOUR INTEREST AND PREFERENCE?
sw03utt/sw_0329_2372.utt,2/sw2372,2372,2,na,Backwards-Communicative-Function:Answer:Affirmative-non-yes-answers,,,B,2,1,Oh constantly.,(ROOT (FRAG (INTJ (UH oh) (ADVP (RB constantly))) (. .))),COMPUTERS,FIND OUT THE OTHER CALLERS' PREFERENCE AND LEVEL OF INTEREST IN PERSONAL COMPUTERS.  HOW DOES IT COMPARE TO YOUR INTEREST AND PREFERENCE?
sw03utt/sw_0329_2372.utt,2/sw2372,2372,4,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,A,3,2,You and me both.,(ROOT (NP (NP (NP (NP (PRP you)) (CC and) (NP (PRP me))) (NP (DT both))) (. .))),COMPUTERS,FIND OUT THE OTHER CALLERS' PREFERENCE AND LEVEL OF INTEREST IN PERSONAL COMPUTERS.  HOW DOES IT COMPARE TO YOUR INTEREST AND PREFERENCE?
sw03utt/sw_0329_2372.utt,2/sw2372,2372,5,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,4,1,It seems everything I do is computer related.,(ROOT (S (S (NP (PRP it)) (VP (VBZ seems) (NP (NN everything)) (VP (FW i) (VP (VBP do))))) (VP (VBZ is) (ADJP (NN computer) (JJ related))) (. .))),COMPUTERS,FIND OUT THE OTHER CALLERS' PREFERENCE AND LEVEL OF INTEREST IN PERSONAL COMPUTERS.  HOW DOES IT COMPARE TO YOUR INTEREST AND PREFERENCE?
sw03utt/sw_0329_2372.utt,2/sw2372,2372,6,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,A,5,1,Huh-uh.,(ROOT (ADVP (RB huh-uh) (. .))),COMPUTERS,FIND OUT THE OTHER CALLERS' PREFERENCE AND LEVEL OF INTEREST IN PERSONAL COMPUTERS.  HOW DOES IT COMPARE TO YOUR INTEREST AND PREFERENCE?
sw03utt/sw_0329_2372.utt,2/sw2372,2372,7,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,6,1,"And if it goes down, then we're stuck all day.","(ROOT (S (CC and) (SBAR (IN if) (S (NP (PRP it)) (VP (VBZ goes) (ADVP (RB down))))) (, ,) (RB then) (NP (PRP we)) (VP (VBP 're) (VP (VBN stuck) (NP (DT all) (NN day)))) (. .)))",COMPUTERS,FIND OUT THE OTHER CALLERS' PREFERENCE AND LEVEL OF INTEREST IN PERSONAL COMPUTERS.  HOW DOES IT COMPARE TO YOUR INTEREST AND PREFERENCE?
sw03utt/sw_0329_2372.utt,2/sw2372,2372,9,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,A,7,2,"And so I like the I B M P C, personally.","(ROOT (FRAG (CC and) (ADJP (ADJP (RB so) (FW i) (PP (IN like) (NP (DT the) (FW i) (NN b) (NN m) (NN p) (NN c)))) (, ,) (ADVP (RB personally)) (. .))))",COMPUTERS,FIND OUT THE OTHER CALLERS' PREFERENCE AND LEVEL OF INTEREST IN PERSONAL COMPUTERS.  HOW DOES IT COMPARE TO YOUR INTEREST AND PREFERENCE?
sw03utt/sw_0329_2372.utt,2/sw2372,2372,10,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,B,8,1,Huh-uh.,(ROOT (ADVP (RB huh-uh) (. .))),COMPUTERS,FIND OUT THE OTHER CALLERS' PREFERENCE AND LEVEL OF INTEREST IN PERSONAL COMPUTERS.  HOW DOES IT COMPARE TO YOUR INTEREST AND PREFERENCE?
sw03utt/sw_0329_2372.utt,2/sw2372,2372,12,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,A,9,2,"and, uh, I've become so accustomed to it that, uh, it's second nature.","(ROOT (S (CC and) (, ,) (INTJ (UH uh)) (, ,) (FW i) (VP (VBP 've) (VP (VBN become) (ADJP (ADJP (RB so) (JJ accustomed) (PP (TO to) (NP (PRP it)))) (SBAR (IN that) (, ,) (S (INTJ (UH uh)) (, ,) (NP (PRP it)) (VP (VBZ 's) (NP (JJ second) (NN nature))) (. .))))))))",COMPUTERS,FIND OUT THE OTHER CALLERS' PREFERENCE AND LEVEL OF INTEREST IN PERSONAL COMPUTERS.  HOW DOES IT COMPARE TO YOUR INTEREST AND PREFERENCE?
sw03utt/sw_0329_2372.utt,2/sw2372,2372,13,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,B,10,1,Yeah.,(ROOT (NP (NN yeah) (. .))),COMPUTERS,FIND OUT THE OTHER CALLERS' PREFERENCE AND LEVEL OF INTEREST IN PERSONAL COMPUTERS.  HOW DOES IT COMPARE TO YOUR INTEREST AND PREFERENCE?
