swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,act_label_1,act_label_2,act_label_relation,caller,utterance_index,subutterance_index,clean_text,parse_tree,topic_description,prompt
sw07utt/sw_0744_2376.utt,2/sw2376,2376,1,fa,Other-forward-function:Apology,,,A,1,2,I'm sorry,(ROOT (SQ (LS i) (VP (VBP 'm) (ADJP (JJ sorry))))),RECYCLING,WHAT IS BEING DONE IN YOUR COMMUNITY OR AREA ABOUT RECYCLING WASTE MATERIALS?  DO YOU THINK MORE SHOULD BE DONE?  DO YOU HAVE ANY IDEAS ON HOW TO ENCOURAGE MORE RECYCLING OR ON WHAT OTHER MATERIALS SHOULD BE INCLUDED?
sw07utt/sw_0744_2376.utt,2/sw2376,2376,3,%,Communicative-Status:Uninterpretable,,,B,2,2,Okay.,(ROOT (ADJP (JJ okay) (. .))),RECYCLING,WHAT IS BEING DONE IN YOUR COMMUNITY OR AREA ABOUT RECYCLING WASTE MATERIALS?  DO YOU THINK MORE SHOULD BE DONE?  DO YOU HAVE ANY IDEAS ON HOW TO ENCOURAGE MORE RECYCLING OR ON WHAT OTHER MATERIALS SHOULD BE INCLUDED?
sw07utt/sw_0744_2376.utt,2/sw2376,2376,6,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,A,3,3,"We take, you know, the DALLAS MORNING NEWS daily","(ROOT (S (S (NP (PRP we)) (VP (VBP take))) (, ,) (S (NP (PRP you)) (VP (VBP know))) (, ,) (S (NP (DT the) (NNP dallas) (NN morning) (NN news)) (ADVP (RB daily)))))",RECYCLING,WHAT IS BEING DONE IN YOUR COMMUNITY OR AREA ABOUT RECYCLING WASTE MATERIALS?  DO YOU THINK MORE SHOULD BE DONE?  DO YOU HAVE ANY IDEAS ON HOW TO ENCOURAGE MORE RECYCLING OR ON WHAT OTHER MATERIALS SHOULD BE INCLUDED?
sw07utt/sw_0744_2376.utt,2/sw2376,2376,7,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,B,4,1,Right.,(ROOT (ADVP (RB right) (. .))),RECYCLING,WHAT IS BEING DONE IN YOUR COMMUNITY OR AREA ABOUT RECYCLING WASTE MATERIALS?  DO YOU THINK MORE SHOULD BE DONE?  DO YOU HAVE ANY IDEAS ON HOW TO ENCOURAGE MORE RECYCLING OR ON WHAT OTHER MATERIALS SHOULD BE INCLUDED?
sw07utt/sw_0744_2376.utt,2/sw2376,2376,9,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,A,5,2,"and, you know, after a month of that you got a ton","(ROOT (SINV (CC and) (PRN (, ,) (S (NP (PRP you)) (VP (VBP know))) (, ,)) (PP (IN after) (NP (NP (DT a) (NN month)) (PP (IN of) (NP (IN that))) (SBAR (S (NP (PRP you)) (VP (VBD got) (NP (DT a) (NN ton)))))))))",RECYCLING,WHAT IS BEING DONE IN YOUR COMMUNITY OR AREA ABOUT RECYCLING WASTE MATERIALS?  DO YOU THINK MORE SHOULD BE DONE?  DO YOU HAVE ANY IDEAS ON HOW TO ENCOURAGE MORE RECYCLING OR ON WHAT OTHER MATERIALS SHOULD BE INCLUDED?
sw07utt/sw_0744_2376.utt,2/sw2376,2376,10,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,B,6,1,Oh,(ROOT (INTJ (UH oh))),RECYCLING,WHAT IS BEING DONE IN YOUR COMMUNITY OR AREA ABOUT RECYCLING WASTE MATERIALS?  DO YOU THINK MORE SHOULD BE DONE?  DO YOU HAVE ANY IDEAS ON HOW TO ENCOURAGE MORE RECYCLING OR ON WHAT OTHER MATERIALS SHOULD BE INCLUDED?
sw07utt/sw_0744_2376.utt,2/sw2376,2376,11,+,Other:Segment-(multi-utterance),,,A,7,1,of newspapers.,(ROOT (FRAG (PP (IN of) (NP (NNS newspapers))) (. .))),RECYCLING,WHAT IS BEING DONE IN YOUR COMMUNITY OR AREA ABOUT RECYCLING WASTE MATERIALS?  DO YOU THINK MORE SHOULD BE DONE?  DO YOU HAVE ANY IDEAS ON HOW TO ENCOURAGE MORE RECYCLING OR ON WHAT OTHER MATERIALS SHOULD BE INCLUDED?
sw07utt/sw_0744_2376.utt,2/sw2376,2376,12,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,8,1,I know it builds up really fast.,(ROOT (S (VP (LS i) (S (VP (VB know) (SBAR (S (NP (PRP it)) (VP (VBZ builds) (PRT (RP up)) (ADVP (RB really) (RB fast)))))))) (. .))),RECYCLING,WHAT IS BEING DONE IN YOUR COMMUNITY OR AREA ABOUT RECYCLING WASTE MATERIALS?  DO YOU THINK MORE SHOULD BE DONE?  DO YOU HAVE ANY IDEAS ON HOW TO ENCOURAGE MORE RECYCLING OR ON WHAT OTHER MATERIALS SHOULD BE INCLUDED?
sw07utt/sw_0744_2376.utt,2/sw2376,2376,13,aa,Backwards-Communicative-Function:Agreement:Accept,,,A,9,1,It really does,(ROOT (S (NP (PRP it)) (ADVP (RB really)) (VP (VBZ does)))),RECYCLING,WHAT IS BEING DONE IN YOUR COMMUNITY OR AREA ABOUT RECYCLING WASTE MATERIALS?  DO YOU THINK MORE SHOULD BE DONE?  DO YOU HAVE ANY IDEAS ON HOW TO ENCOURAGE MORE RECYCLING OR ON WHAT OTHER MATERIALS SHOULD BE INCLUDED?
sw07utt/sw_0744_2376.utt,2/sw2376,2376,14,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,B,10,1,Yeah.,(ROOT (NP (NN yeah) (. .))),RECYCLING,WHAT IS BEING DONE IN YOUR COMMUNITY OR AREA ABOUT RECYCLING WASTE MATERIALS?  DO YOU THINK MORE SHOULD BE DONE?  DO YOU HAVE ANY IDEAS ON HOW TO ENCOURAGE MORE RECYCLING OR ON WHAT OTHER MATERIALS SHOULD BE INCLUDED?
sw07utt/sw_0744_2376.utt,2/sw2376,2376,15,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,A,11,1,I do recycle,(ROOT (SINV (LS i) (VP (VBP do)) (VP (VB recycle)))),RECYCLING,WHAT IS BEING DONE IN YOUR COMMUNITY OR AREA ABOUT RECYCLING WASTE MATERIALS?  DO YOU THINK MORE SHOULD BE DONE?  DO YOU HAVE ANY IDEAS ON HOW TO ENCOURAGE MORE RECYCLING OR ON WHAT OTHER MATERIALS SHOULD BE INCLUDED?
sw07utt/sw_0744_2376.utt,2/sw2376,2376,16,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,B,12,1,Yeah.,(ROOT (NP (NN yeah) (. .))),RECYCLING,WHAT IS BEING DONE IN YOUR COMMUNITY OR AREA ABOUT RECYCLING WASTE MATERIALS?  DO YOU THINK MORE SHOULD BE DONE?  DO YOU HAVE ANY IDEAS ON HOW TO ENCOURAGE MORE RECYCLING OR ON WHAT OTHER MATERIALS SHOULD BE INCLUDED?
sw07utt/sw_0744_2376.utt,2/sw2376,2376,17,+,Other:Segment-(multi-utterance),,,A,13,1,"newspapers and, uh, glass.","(ROOT (NP (NP (NNS newspapers)) (CC and) (, ,) (NP (INTJ (UH uh)) (, ,) (NN glass)) (. .)))",RECYCLING,WHAT IS BEING DONE IN YOUR COMMUNITY OR AREA ABOUT RECYCLING WASTE MATERIALS?  DO YOU THINK MORE SHOULD BE DONE?  DO YOU HAVE ANY IDEAS ON HOW TO ENCOURAGE MORE RECYCLING OR ON WHAT OTHER MATERIALS SHOULD BE INCLUDED?
sw07utt/sw_0744_2376.utt,2/sw2376,2376,18,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,B,14,1,Uh-huh.,(ROOT (ADVP (RB uh-huh) (. .))),RECYCLING,WHAT IS BEING DONE IN YOUR COMMUNITY OR AREA ABOUT RECYCLING WASTE MATERIALS?  DO YOU THINK MORE SHOULD BE DONE?  DO YOU HAVE ANY IDEAS ON HOW TO ENCOURAGE MORE RECYCLING OR ON WHAT OTHER MATERIALS SHOULD BE INCLUDED?
sw07utt/sw_0744_2376.utt,2/sw2376,2376,22,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,A,15,4,"so we don't have, you know, six thousand plastic milk jugs","(ROOT (FRAG (S (SBAR (IN so) (S (NP (PRP we)) (VP (VBP do) (RB n't) (VP (VB have))))) (, ,) (NP (PRP you)) (VP (VBP know))) (, ,) (NP (CD six) (CD thousand) (NN plastic) (NN milk) (NNS jugs))))",RECYCLING,WHAT IS BEING DONE IN YOUR COMMUNITY OR AREA ABOUT RECYCLING WASTE MATERIALS?  DO YOU THINK MORE SHOULD BE DONE?  DO YOU HAVE ANY IDEAS ON HOW TO ENCOURAGE MORE RECYCLING OR ON WHAT OTHER MATERIALS SHOULD BE INCLUDED?
sw07utt/sw_0744_2376.utt,2/sw2376,2376,24,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,16,2,"we do,.","(ROOT (S (NP (PRP we)) (VP (VBP do)) (, ,) (. .)))",RECYCLING,WHAT IS BEING DONE IN YOUR COMMUNITY OR AREA ABOUT RECYCLING WASTE MATERIALS?  DO YOU THINK MORE SHOULD BE DONE?  DO YOU HAVE ANY IDEAS ON HOW TO ENCOURAGE MORE RECYCLING OR ON WHAT OTHER MATERIALS SHOULD BE INCLUDED?
sw07utt/sw_0744_2376.utt,2/sw2376,2376,25,+,Other:Segment-(multi-utterance),,,A,17,1,"a month, you know.","(ROOT (S (NP (DT a) (NN month)) (, ,) (NP (PRP you)) (VP (VBP know)) (. .)))",RECYCLING,WHAT IS BEING DONE IN YOUR COMMUNITY OR AREA ABOUT RECYCLING WASTE MATERIALS?  DO YOU THINK MORE SHOULD BE DONE?  DO YOU HAVE ANY IDEAS ON HOW TO ENCOURAGE MORE RECYCLING OR ON WHAT OTHER MATERIALS SHOULD BE INCLUDED?
sw07utt/sw_0744_2376.utt,2/sw2376,2376,26,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,18,1,"With two, a two year old and a","(ROOT (PP (IN with) (NP (NP (CD two)) (, ,) (NP (NP (DT a) (CD two) (ADJP (NN year) (JJ old))) (CC and) (DT a)))))",RECYCLING,WHAT IS BEING DONE IN YOUR COMMUNITY OR AREA ABOUT RECYCLING WASTE MATERIALS?  DO YOU THINK MORE SHOULD BE DONE?  DO YOU HAVE ANY IDEAS ON HOW TO ENCOURAGE MORE RECYCLING OR ON WHAT OTHER MATERIALS SHOULD BE INCLUDED?
sw07utt/sw_0744_2376.utt,2/sw2376,2376,27,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,A,19,1,Yeah.,(ROOT (NP (NN yeah) (. .))),RECYCLING,WHAT IS BEING DONE IN YOUR COMMUNITY OR AREA ABOUT RECYCLING WASTE MATERIALS?  DO YOU THINK MORE SHOULD BE DONE?  DO YOU HAVE ANY IDEAS ON HOW TO ENCOURAGE MORE RECYCLING OR ON WHAT OTHER MATERIALS SHOULD BE INCLUDED?
sw07utt/sw_0744_2376.utt,2/sw2376,2376,29,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,20,2,and,(ROOT (CC and)),RECYCLING,WHAT IS BEING DONE IN YOUR COMMUNITY OR AREA ABOUT RECYCLING WASTE MATERIALS?  DO YOU THINK MORE SHOULD BE DONE?  DO YOU HAVE ANY IDEAS ON HOW TO ENCOURAGE MORE RECYCLING OR ON WHAT OTHER MATERIALS SHOULD BE INCLUDED?
