swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,act_label_1,act_label_2,act_label_relation,caller,utterance_index,subutterance_index,clean_text,parse_tree,topic_description,prompt
sw09utt/sw_0912_3267.utt,3/sw3267,3267,0,qw^d,Info-request:Declarative-Wh-Question,,,A,1,1,Wondering how you keep up on the news.,(ROOT (S (VP (VBG wondering) (SBAR (WHADVP (WRB how)) (S (NP (PRP you)) (VP (VBP keep) (PRT (RP up)) (PP (IN on) (NP (DT the) (NN news))))))) (. .))),NEWS_MEDIA,DISCUSS HOW YOU AND THE OTHER CALLER KEEP UP ON CURRENT EVENTS.      DO YOU GET MOST OF YOUR NEWS FROM TVOR PEOPLE YOU KNOW?  ARE YOU SATISFIED WITH THE QUALITY OF COVERAGE?
sw09utt/sw_0912_3267.utt,3/sw3267,3267,1,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,2,1,Primarily with our local newspaper and T V.,(ROOT (FRAG (ADVP (RB primarily)) (IN with) (NP (PRP$ our) (JJ local) (NN newspaper) (CC and) (NN t)) (CC v.))),NEWS_MEDIA,DISCUSS HOW YOU AND THE OTHER CALLER KEEP UP ON CURRENT EVENTS.      DO YOU GET MOST OF YOUR NEWS FROM TVOR PEOPLE YOU KNOW?  ARE YOU SATISFIED WITH THE QUALITY OF COVERAGE?
sw09utt/sw_0912_3267.utt,3/sw3267,3267,2,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,A,3,1,Uh-huh.,(ROOT (ADVP (RB uh-huh) (. .))),NEWS_MEDIA,DISCUSS HOW YOU AND THE OTHER CALLER KEEP UP ON CURRENT EVENTS.      DO YOU GET MOST OF YOUR NEWS FROM TVOR PEOPLE YOU KNOW?  ARE YOU SATISFIED WITH THE QUALITY OF COVERAGE?
sw09utt/sw_0912_3267.utt,3/sw3267,3267,6,qw,Info-request:Wh-Question,,,B,4,4,How do you gain your news ?,(ROOT (SBARQ (WHADVP (WRB how)) (SQ (VBP do) (NP (PRP you)) (VP (VB gain) (NP (PRP$ your) (NN news)))) (. ?))),NEWS_MEDIA,DISCUSS HOW YOU AND THE OTHER CALLER KEEP UP ON CURRENT EVENTS.      DO YOU GET MOST OF YOUR NEWS FROM TVOR PEOPLE YOU KNOW?  ARE YOU SATISFIED WITH THE QUALITY OF COVERAGE?
sw09utt/sw_0912_3267.utt,3/sw3267,3267,7,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,A,5,1,"I guess the, I get the WASHINGTON POST","(ROOT (S (VP (LS i) (S (VP (VB guess) (S (DT the) (, ,) (FW i) (VP (VB get) (NP (DT the) (NNP washington) (NN post)))))))))",NEWS_MEDIA,DISCUSS HOW YOU AND THE OTHER CALLER KEEP UP ON CURRENT EVENTS.      DO YOU GET MOST OF YOUR NEWS FROM TVOR PEOPLE YOU KNOW?  ARE YOU SATISFIED WITH THE QUALITY OF COVERAGE?
sw09utt/sw_0912_3267.utt,3/sw3267,3267,8,bk,Backwards-Communicative-Function:Understanding:Response Acknowledgement,,,B,6,1,Okay.,(ROOT (ADJP (JJ okay) (. .))),NEWS_MEDIA,DISCUSS HOW YOU AND THE OTHER CALLER KEEP UP ON CURRENT EVENTS.      DO YOU GET MOST OF YOUR NEWS FROM TVOR PEOPLE YOU KNOW?  ARE YOU SATISFIED WITH THE QUALITY OF COVERAGE?
sw09utt/sw_0912_3267.utt,3/sw3267,3267,12,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,A,7,4,because I'm not going right on the hour.,(ROOT (FRAG (SBAR (IN because) (SBAR (FW i) (S (VP (VBP 'm) (S (RB not) (VP (VBG going) (ADJP (RB right)) (PP (IN on) (NP (DT the) (NN hour))))))))) (. .))),NEWS_MEDIA,DISCUSS HOW YOU AND THE OTHER CALLER KEEP UP ON CURRENT EVENTS.      DO YOU GET MOST OF YOUR NEWS FROM TVOR PEOPLE YOU KNOW?  ARE YOU SATISFIED WITH THE QUALITY OF COVERAGE?
sw09utt/sw_0912_3267.utt,3/sw3267,3267,13,bk,Backwards-Communicative-Function:Understanding:Response Acknowledgement,,,B,8,1,"Oh, I see.","(ROOT (S (VP (INTJ (UH oh)) (, ,) (NP (FW i) (VP (VB see)))) (. .)))",NEWS_MEDIA,DISCUSS HOW YOU AND THE OTHER CALLER KEEP UP ON CURRENT EVENTS.      DO YOU GET MOST OF YOUR NEWS FROM TVOR PEOPLE YOU KNOW?  ARE YOU SATISFIED WITH THE QUALITY OF COVERAGE?
sw09utt/sw_0912_3267.utt,3/sw3267,3267,14,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,A,9,1,You know.,(ROOT (S (NP (PRP you)) (VP (VBP know)) (. .))),NEWS_MEDIA,DISCUSS HOW YOU AND THE OTHER CALLER KEEP UP ON CURRENT EVENTS.      DO YOU GET MOST OF YOUR NEWS FROM TVOR PEOPLE YOU KNOW?  ARE YOU SATISFIED WITH THE QUALITY OF COVERAGE?
sw09utt/sw_0912_3267.utt,3/sw3267,3267,18,qy^d,Info-request:Yes-No-Question,,,B,10,4,That is the WASHINGTON POST,(ROOT (S (NP (DT that)) (VP (VBZ is) (NP (DT the) (NNP washington) (NN post))))),NEWS_MEDIA,DISCUSS HOW YOU AND THE OTHER CALLER KEEP UP ON CURRENT EVENTS.      DO YOU GET MOST OF YOUR NEWS FROM TVOR PEOPLE YOU KNOW?  ARE YOU SATISFIED WITH THE QUALITY OF COVERAGE?
