swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,act_label_1,act_label_2,act_label_relation,caller,utterance_index,subutterance_index,clean_text,parse_tree,topic_description,prompt
sw04utt/sw_0432_3720.utt,3/sw3720,3720,4,qy,Info-request:Yes-No-Question,,,A,1,5,Is it MUMBLEx ?,(ROOT (SBARQ (SQ (VBZ is) (NP (PRP it)) (NP (NN mumblex))) (. ?))),FAMILY_LIFE,IF YOU HAVE CHILDRENY
sw04utt/sw_0432_3720.utt,3/sw3720,3720,7,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,2,3,"and, um","(ROOT (NP (CC and) (, ,) (NN um)))",FAMILY_LIFE,IF YOU HAVE CHILDRENY
sw04utt/sw_0432_3720.utt,3/sw3720,3720,8,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,A,3,1,Uh-huh.,(ROOT (ADVP (RB uh-huh) (. .))),FAMILY_LIFE,IF YOU HAVE CHILDRENY
sw04utt/sw_0432_3720.utt,3/sw3720,3720,10,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,4,2,"so he spends time doing that with him, planning and, um, practicing outside.","(ROOT (S (ADVP (RB so)) (NP (PRP he)) (VP (VBZ spends) (NP (NN time)) (S (VP (VBG doing) (NP (IN that) (S (S (PP (IN with) (NP (PRP him))) (, ,) (VBG planning)) (CC and) (FRAG (, ,) (NP (NP (NN um)) (, ,) (S (VP (VBG practicing) (ADVP (JJ outside))))) (. .)))))))))",FAMILY_LIFE,IF YOU HAVE CHILDRENY
sw04utt/sw_0432_3720.utt,3/sw3720,3720,11,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,A,5,1,Uh-huh.,(ROOT (ADVP (RB uh-huh) (. .))),FAMILY_LIFE,IF YOU HAVE CHILDRENY
sw04utt/sw_0432_3720.utt,3/sw3720,3720,15,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,6,4,except the baby,(ROOT (PP (IN except) (NP (DT the) (NN baby)))),FAMILY_LIFE,IF YOU HAVE CHILDRENY
sw04utt/sw_0432_3720.utt,3/sw3720,3720,16,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,A,7,1,Uh-huh.,(ROOT (ADVP (RB uh-huh) (. .))),FAMILY_LIFE,IF YOU HAVE CHILDRENY
sw04utt/sw_0432_3720.utt,3/sw3720,3720,24,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,8,8,"We really don't watch, I think, as much T V as a lot of people.","(ROOT (S (NP (PRP we)) (ADVP (RB really)) (VP (VBP do) (RB n't) (VP (VB watch)) (, ,) (NP (NP (FW i) (VB think)) (, ,) (NP (NP (RB as) (JJ much) (NN t)) (ADJP (LS v) (PP (IN as) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NNS people))))))))) (. .)))",FAMILY_LIFE,IF YOU HAVE CHILDRENY
sw04utt/sw_0432_3720.utt,3/sw3720,3720,25,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,A,9,1,Uh-huh.,(ROOT (ADVP (RB uh-huh) (. .))),FAMILY_LIFE,IF YOU HAVE CHILDRENY
sw04utt/sw_0432_3720.utt,3/sw3720,3720,27,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,10,2,We do get the Disney channel for the kids.,(ROOT (S (NP (PRP we)) (VP (VBP do) (VP (VB get) (NP (NP (DT the) (NN disney) (NN channel)) (PP (IN for) (NP (DT the) (NNS kids)))))) (. .))),FAMILY_LIFE,IF YOU HAVE CHILDRENY
sw04utt/sw_0432_3720.utt,3/sw3720,3720,28,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,A,11,1,Uh-huh.,(ROOT (ADVP (RB uh-huh) (. .))),FAMILY_LIFE,IF YOU HAVE CHILDRENY
sw04utt/sw_0432_3720.utt,3/sw3720,3720,30,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,12,2,and my husband sometimes joins them with that.,(ROOT (S (CC and) (NP (PRP$ my) (NN husband)) (ADVP (RB sometimes)) (VP (VBZ joins) (NP (PRP them)) (PP (IN with) (NP (DT that)))) (. .))),FAMILY_LIFE,IF YOU HAVE CHILDRENY
