swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,act_label_1,act_label_2,act_label_relation,caller,utterance_index,subutterance_index,clean_text,parse_tree,topic_description,prompt
sw03utt/sw_0355_3300.utt,3/sw3300,3300,1,qy^t,Info-request:Yes-No-Question,,,B,1,2,"so, we started recording already ?","(ROOT (S (ADVP (RB so)) (, ,) (NP (PRP we)) (VP (VBD started) (S (VP (VBG recording) (ADVP (RB already))))) (. ?)))",BOOKS_AND_LITERATURE,FIND OUT WHAT BOOKS THE OTHER CALLER READS FOR ENJOYMENT OR SELF-IMPROVEMENT.         DO YOU HAVE SIMILAR OR DIFFERENT INTERESTS IN BOOKS?
sw03utt/sw_0355_3300.utt,3/sw3300,3300,4,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,A,2,3,It's the first time I've made a phone call on it.,(ROOT (S (NP (PRP it)) (VP (VBZ 's) (NP (NP (DT the) (JJ first) (NN time)) (SBAR (S (FW i) (VP (VBP 've) (VP (VBN made) (NP (DT a) (NN phone) (NN call)) (PP (IN on) (NP (PRP it))))))))) (. .))),BOOKS_AND_LITERATURE,FIND OUT WHAT BOOKS THE OTHER CALLER READS FOR ENJOYMENT OR SELF-IMPROVEMENT.         DO YOU HAVE SIMILAR OR DIFFERENT INTERESTS IN BOOKS?
sw03utt/sw_0355_3300.utt,3/sw3300,3300,5,qy^t,Info-request:Yes-No-Question,,,B,3,1,"Oh, so you pressed one ?","(ROOT (FRAG (INTJ (UH oh)) (, ,) (SBAR (RB so) (S (NP (PRP you)) (VP (VBD pressed) (NP (CD one))))) (. ?)))",BOOKS_AND_LITERATURE,FIND OUT WHAT BOOKS THE OTHER CALLER READS FOR ENJOYMENT OR SELF-IMPROVEMENT.         DO YOU HAVE SIMILAR OR DIFFERENT INTERESTS IN BOOKS?
sw03utt/sw_0355_3300.utt,3/sw3300,3300,6,na,Backwards-Communicative-Function:Answer:Affirmative-non-yes-answers,,,A,4,1,Right.,(ROOT (ADVP (RB right) (. .))),BOOKS_AND_LITERATURE,FIND OUT WHAT BOOKS THE OTHER CALLER READS FOR ENJOYMENT OR SELF-IMPROVEMENT.         DO YOU HAVE SIMILAR OR DIFFERENT INTERESTS IN BOOKS?
sw03utt/sw_0355_3300.utt,3/sw3300,3300,9,qw,Info-request:Wh-Question,,,B,5,3,"Uh, what kind of books do you read ?","(ROOT (SBARQ (INTJ (UH uh)) (, ,) (WHNP (WHNP (WDT what) (NN kind)) (PP (IN of) (NP (NNS books)))) (SQ (VBP do) (NP (PRP you)) (VP (VB read))) (. ?)))",BOOKS_AND_LITERATURE,FIND OUT WHAT BOOKS THE OTHER CALLER READS FOR ENJOYMENT OR SELF-IMPROVEMENT.         DO YOU HAVE SIMILAR OR DIFFERENT INTERESTS IN BOOKS?
sw03utt/sw_0355_3300.utt,3/sw3300,3300,10,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,A,6,1,"I read, uh, a lot of Steven King, Dean R Koontz, uh","(ROOT (NP (LS i) (NP (NN read)) (, ,) (INTJ (UH uh)) (, ,) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (JJ steven) (NN king)))) (, ,) (NP (NN dean) (NN r) (NN koontz)) (, ,) (INTJ (UH uh))))",BOOKS_AND_LITERATURE,FIND OUT WHAT BOOKS THE OTHER CALLER READS FOR ENJOYMENT OR SELF-IMPROVEMENT.         DO YOU HAVE SIMILAR OR DIFFERENT INTERESTS IN BOOKS?
sw03utt/sw_0355_3300.utt,3/sw3300,3300,11,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,B,7,1,Uh-huh.,(ROOT (ADVP (RB uh-huh) (. .))),BOOKS_AND_LITERATURE,FIND OUT WHAT BOOKS THE OTHER CALLER READS FOR ENJOYMENT OR SELF-IMPROVEMENT.         DO YOU HAVE SIMILAR OR DIFFERENT INTERESTS IN BOOKS?
sw03utt/sw_0355_3300.utt,3/sw3300,3300,13,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,A,8,2,My aunt got me hooked on those.,(ROOT (S (NP (PRP$ my) (NN aunt)) (VP (VBD got) (S (NP (PRP me)) (VP (VBD hooked) (PP (IN on) (NP (DT those)))))) (. .))),BOOKS_AND_LITERATURE,FIND OUT WHAT BOOKS THE OTHER CALLER READS FOR ENJOYMENT OR SELF-IMPROVEMENT.         DO YOU HAVE SIMILAR OR DIFFERENT INTERESTS IN BOOKS?
sw03utt/sw_0355_3300.utt,3/sw3300,3300,14,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,B,9,1,Uh-huh.,(ROOT (ADVP (RB uh-huh) (. .))),BOOKS_AND_LITERATURE,FIND OUT WHAT BOOKS THE OTHER CALLER READS FOR ENJOYMENT OR SELF-IMPROVEMENT.         DO YOU HAVE SIMILAR OR DIFFERENT INTERESTS IN BOOKS?
sw03utt/sw_0355_3300.utt,3/sw3300,3300,15,%,Communicative-Status:Uninterpretable,,,A,10,1,So I,(ROOT (ADVP (RB so) (FW i))),BOOKS_AND_LITERATURE,FIND OUT WHAT BOOKS THE OTHER CALLER READS FOR ENJOYMENT OR SELF-IMPROVEMENT.         DO YOU HAVE SIMILAR OR DIFFERENT INTERESTS IN BOOKS?
sw03utt/sw_0355_3300.utt,3/sw3300,3300,16,qy,Info-request:Yes-No-Question,,,B,11,1,So it's mostly all novels ?,(ROOT (FRAG (SBAR (IN so) (S (NP (PRP it)) (VP (VBZ 's) (ADVP (RB mostly)) (NP (DT all) (NNS novels))))) (. ?))),BOOKS_AND_LITERATURE,FIND OUT WHAT BOOKS THE OTHER CALLER READS FOR ENJOYMENT OR SELF-IMPROVEMENT.         DO YOU HAVE SIMILAR OR DIFFERENT INTERESTS IN BOOKS?
sw03utt/sw_0355_3300.utt,3/sw3300,3300,18,sd^e,Forward-Communicative-Function:Statement:Statement-non-opinion,,,A,12,2,they're all novels.,(ROOT (S (NP (PRP they)) (VP (VBP 're) (NP (DT all) (NNS novels))) (. .))),BOOKS_AND_LITERATURE,FIND OUT WHAT BOOKS THE OTHER CALLER READS FOR ENJOYMENT OR SELF-IMPROVEMENT.         DO YOU HAVE SIMILAR OR DIFFERENT INTERESTS IN BOOKS?
