swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,act_label_1,act_label_2,act_label_relation,caller,utterance_index,subutterance_index,clean_text,parse_tree,topic_description,prompt
sw04utt/sw_0423_3325.utt,3/sw3325,3325,1,qy,Info-request:Yes-No-Question,,,A,1,2,"well, do you have a pet ?","(ROOT (SQ (ADVP (RB well)) (, ,) (VBP do) (NP (PRP you)) (VP (VB have) (NP (DT a) (NN pet))) (. ?)))",PETS,FIND OUT WHAT KIND OF PETS THE OTHER CALLER HAS
sw04utt/sw_0423_3325.utt,3/sw3325,3325,2,na,Backwards-Communicative-Function:Answer:Affirmative-non-yes-answers,,,B,2,1,I have two cats.,(ROOT (S (LS i) (VP (VBP have) (NP (CD two) (NNS cats))) (. .))),PETS,FIND OUT WHAT KIND OF PETS THE OTHER CALLER HAS
sw04utt/sw_0423_3325.utt,3/sw3325,3325,4,ba,Backwards-Communicative-Function:Understanding:Appreciation,,,A,3,2,you're lucky.,(ROOT (S (NP (PRP you)) (VP (VBP 're) (ADJP (JJ lucky))) (. .))),PETS,FIND OUT WHAT KIND OF PETS THE OTHER CALLER HAS
sw04utt/sw_0423_3325.utt,3/sw3325,3325,5,+,Other:Segment-(multi-utterance),,,B,4,1,"And do, and, oh, and two fish.","(ROOT (S (CC and) (VP (VP (VB do)) (, ,) (CC and) (, ,) (INTJ (UH oh)) (, ,) (CC and) (NP (CD two) (NN fish))) (. .)))",PETS,FIND OUT WHAT KIND OF PETS THE OTHER CALLER HAS
sw04utt/sw_0423_3325.utt,3/sw3325,3325,6,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,A,5,1,Your two fish.,(ROOT (NP (NP (PRP$ your) (CD two) (NN fish)) (. .))),PETS,FIND OUT WHAT KIND OF PETS THE OTHER CALLER HAS
sw04utt/sw_0423_3325.utt,3/sw3325,3325,7,qw,Info-request:Wh-Question,,,B,6,1,And what do you have ?,(ROOT (SBARQ (CC and) (WHNP (WP what)) (SQ (VBP do) (NP (PRP you)) (VP (VB have))) (. ?))),PETS,FIND OUT WHAT KIND OF PETS THE OTHER CALLER HAS
sw04utt/sw_0423_3325.utt,3/sw3325,3325,9,sv,Forward-Communicative-Function:Statement:Statement-opinion,,,A,7,2,"you know, how, sometimes when you marry someone that you get along on everything except one major thing.","(ROOT (FRAG (S (NP (PRP you)) (VP (VBP know))) (, ,) (SBAR (WHADVP (WRB how)) (, ,) (FRAG (ADVP (RB sometimes)) (SBAR (WHADVP (WRB when)) (S (NP (PRP you)) (VP (VBP marry) (NP (NP (NN someone)) (SBAR (WHNP (IN that)) (S (NP (PRP you)) (VP (VBP get) (ADVP (RB along)) (PP (IN on) (NP (NN everything))) (PP (IN except) (NP (CD one) (JJ major) (NN thing)))))))))) (. .)))))",PETS,FIND OUT WHAT KIND OF PETS THE OTHER CALLER HAS
sw04utt/sw_0423_3325.utt,3/sw3325,3325,10,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,B,8,1,"Oh, no.","(ROOT (FRAG (INTJ (UH oh)) (, ,) (INTJ (DT no)) (. .)))",PETS,FIND OUT WHAT KIND OF PETS THE OTHER CALLER HAS
sw04utt/sw_0423_3325.utt,3/sw3325,3325,12,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,A,9,2,So we have a black Labrador.,(ROOT (FRAG (SBAR (IN so) (S (NP (PRP we)) (VP (VBP have) (NP (DT a) (JJ black) (NN labrador))))) (. .))),PETS,FIND OUT WHAT KIND OF PETS THE OTHER CALLER HAS
sw04utt/sw_0423_3325.utt,3/sw3325,3325,13,bk,Backwards-Communicative-Function:Understanding:Response Acknowledgement,,,B,10,1,Ooh.,(ROOT (NP (NN ooh) (. .))),PETS,FIND OUT WHAT KIND OF PETS THE OTHER CALLER HAS
