swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,act_label_1,act_label_2,act_label_relation,caller,utterance_index,subutterance_index,clean_text,parse_tree,topic_description,prompt
sw11utt/sw_1111_2897.utt,2/sw2897,2897,0,qo,Info-request:Open-Question,,,A,1,1,What do you think about the benefits in jobs ?,(ROOT (SBARQ (WHNP (WP what)) (SQ (VBP do) (NP (PRP you)) (VP (VB think) (PP (IN about) (NP (NP (DT the) (NNS benefits)) (PP (IN in) (NP (NNS jobs))))))) (. ?))),JOB_BENEFITS,WHAT DO YOU CONSIDER THE MOST IMPORTANT BENEFITS BESIDES SALARY IN A JOB WITH A LARGE ORGANIZATION?  HOW SATISFIED ARE YOU WITH THE CURRENT BENEFITS OF YOUR JOB
sw11utt/sw_1111_2897.utt,2/sw2897,2897,2,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,2,2,"I think that, um, our health insurance is terribly expensive.","(ROOT (S (VP (LS i) (VP (VBP think) (SBAR (IN that) (, ,) (S (NN um) (, ,) (NP (PRP$ our) (NN health) (NN insurance)) (VP (VBZ is) (ADJP (RB terribly) (JJ expensive))) (. .)))))))",JOB_BENEFITS,WHAT DO YOU CONSIDER THE MOST IMPORTANT BENEFITS BESIDES SALARY IN A JOB WITH A LARGE ORGANIZATION?  HOW SATISFIED ARE YOU WITH THE CURRENT BENEFITS OF YOUR JOB
sw11utt/sw_1111_2897.utt,2/sw2897,2897,3,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,A,3,1,Uh-huh.,(ROOT (ADVP (RB uh-huh) (. .))),JOB_BENEFITS,WHAT DO YOU CONSIDER THE MOST IMPORTANT BENEFITS BESIDES SALARY IN A JOB WITH A LARGE ORGANIZATION?  HOW SATISFIED ARE YOU WITH THE CURRENT BENEFITS OF YOUR JOB
sw11utt/sw_1111_2897.utt,2/sw2897,2897,6,qo,Info-request:Open-Question,,,B,4,3,What about you ?,(ROOT (FRAG (WHNP (WDT what) (PP (IN about) (NP (PRP you)))) (. ?))),JOB_BENEFITS,WHAT DO YOU CONSIDER THE MOST IMPORTANT BENEFITS BESIDES SALARY IN A JOB WITH A LARGE ORGANIZATION?  HOW SATISFIED ARE YOU WITH THE CURRENT BENEFITS OF YOUR JOB
sw11utt/sw_1111_2897.utt,2/sw2897,2897,9,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,A,5,3,so that leaves you paying for all of it.,(ROOT (FRAG (SBAR (RB so) (IN that) (S (VP (VBZ leaves) (S (NP (PRP you)) (VP (VBG paying) (PP (IN for) (NP (NP (DT all)) (PP (IN of) (NP (PRP it)))))))))) (. .))),JOB_BENEFITS,WHAT DO YOU CONSIDER THE MOST IMPORTANT BENEFITS BESIDES SALARY IN A JOB WITH A LARGE ORGANIZATION?  HOW SATISFIED ARE YOU WITH THE CURRENT BENEFITS OF YOUR JOB
sw11utt/sw_1111_2897.utt,2/sw2897,2897,11,sv,Forward-Communicative-Function:Statement:Statement-opinion,,,B,6,2,"Or, or maybe that it's not understood what should be covered and what isn't.","(ROOT (FRAG (UCP (CC or) (, ,) (CC or) (ADVP (RB maybe)) (SBAR (IN that) (S (NP (PRP it)) (VP (VP (VBZ 's) (RB not) (VP (VBN understood) (SBAR (WHNP (WP what)) (S (VP (MD should) (VP (VB be) (VP (VBN covered)))))))) (CC and) (SBAR (WHNP (WP what)) (S (VP (VBZ is) (RB n't)))))))) (. .)))",JOB_BENEFITS,WHAT DO YOU CONSIDER THE MOST IMPORTANT BENEFITS BESIDES SALARY IN A JOB WITH A LARGE ORGANIZATION?  HOW SATISFIED ARE YOU WITH THE CURRENT BENEFITS OF YOUR JOB
sw11utt/sw_1111_2897.utt,2/sw2897,2897,15,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,A,7,4,the,(ROOT (X (DT the))),JOB_BENEFITS,WHAT DO YOU CONSIDER THE MOST IMPORTANT BENEFITS BESIDES SALARY IN A JOB WITH A LARGE ORGANIZATION?  HOW SATISFIED ARE YOU WITH THE CURRENT BENEFITS OF YOUR JOB
sw11utt/sw_1111_2897.utt,2/sw2897,2897,17,o@,Other,,,B,8,2,I,(ROOT (LST (LS i))),JOB_BENEFITS,WHAT DO YOU CONSIDER THE MOST IMPORTANT BENEFITS BESIDES SALARY IN A JOB WITH A LARGE ORGANIZATION?  HOW SATISFIED ARE YOU WITH THE CURRENT BENEFITS OF YOUR JOB
sw11utt/sw_1111_2897.utt,2/sw2897,2897,22,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,A,9,5,"Or if you go outside you get, uh, seventy thirty.","(ROOT (QP (CC or) (FRAG (SBAR (IN if) (S (NP (PRP you)) (VP (VBP go) (PP (IN outside) (NP (PRP you))) (VBP get)))) (, ,) (INTJ (UH uh)) (, ,) (NP (QP (CD seventy) (CD thirty))) (. .))))",JOB_BENEFITS,WHAT DO YOU CONSIDER THE MOST IMPORTANT BENEFITS BESIDES SALARY IN A JOB WITH A LARGE ORGANIZATION?  HOW SATISFIED ARE YOU WITH THE CURRENT BENEFITS OF YOUR JOB
sw11utt/sw_1111_2897.utt,2/sw2897,2897,27,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,10,5,and then they have what they consider a justifiable price for the area where your doctor is located based on zip code.,(ROOT (S (CC and) (RB then) (NP (PRP they)) (VP (VBP have) (SBAR (WHNP (WP what)) (S (NP (PRP they)) (VP (VBP consider) (NP (NP (DT a) (JJ justifiable) (NN price)) (PP (IN for) (NP (NP (DT the) (NN area)) (SBAR (WHADVP (WRB where)) (S (NP (PRP$ your) (NN doctor)) (VP (VBZ is) (ADJP (JJ located) (PP (VBN based) (PP (IN on) (NP (NN zip) (NN code))))))))))))))) (. .))),JOB_BENEFITS,WHAT DO YOU CONSIDER THE MOST IMPORTANT BENEFITS BESIDES SALARY IN A JOB WITH A LARGE ORGANIZATION?  HOW SATISFIED ARE YOU WITH THE CURRENT BENEFITS OF YOUR JOB
