swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,act_label_1,act_label_2,act_label_relation,caller,utterance_index,subutterance_index,clean_text,parse_tree,topic_description,prompt
sw03utt/sw_0335_2589.utt,2/sw2589,2589,0,o,Other,,,A,1,1,Okay.,(ROOT (ADJP (JJ okay) (. .))),PUBLIC_EDUCATION,DISCUSS WITH THE OTHER CALLER WHETHER THERE IS SOMETHING SERIOUSLY WRONG WITH OUR PUBLIC SCHOOL SYSTEMS TODAYY
sw03utt/sw_0335_2589.utt,2/sw2589,2589,1,sv,Forward-Communicative-Function:Statement:Statement-opinion,,,B,2,1,"The public school systems, well everybody's kno-, has known they've needed renovation for years, but never really had a clear direction on which way to go with it.","(ROOT (NP (NP (NP (DT the) (JJ public) (NN school) (NNS systems)) (, ,) (SBAR (S (S (NP (RB well) (NN everybody)) (VP (VBZ 's) (NP (SYM kno)))) (: -) (S (, ,) (VP (VBZ has) (VP (VBN known) (SBAR (S (NP (PRP they)) (VP (VBP 've) (VP (VBN needed) (NP (NN renovation)) (PP (IN for) (NP (NNS years)))))))))))) (, ,)) (CC but) (S (ADVP (RB never)) (ADVP (RB really)) (VP (VBD had) (NP (NP (DT a) (JJ clear) (NN direction)) (SBAR (WHPP (IN on) (WHNP (WDT which))) (FRAG (NP (NP (NN way)) (SBAR (S (VP (TO to) (VP (VB go) (PP (IN with) (NP (PRP it)))))))))))) (. .))))",PUBLIC_EDUCATION,DISCUSS WITH THE OTHER CALLER WHETHER THERE IS SOMETHING SERIOUSLY WRONG WITH OUR PUBLIC SCHOOL SYSTEMS TODAYY
sw03utt/sw_0335_2589.utt,2/sw2589,2589,2,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,A,3,1,Uh-huh.,(ROOT (ADVP (RB uh-huh) (. .))),PUBLIC_EDUCATION,DISCUSS WITH THE OTHER CALLER WHETHER THERE IS SOMETHING SERIOUSLY WRONG WITH OUR PUBLIC SCHOOL SYSTEMS TODAYY
sw03utt/sw_0335_2589.utt,2/sw2589,2589,7,^q,none,,,B,4,5,and that's the only way it's going to happen.,(ROOT (S (CC and) (S (NP (DT that)) (VP (VBZ 's) (NP (NP (DT the) (JJ only) (NN way)) (SBAR (S (NP (PRP it)) (VP (VBZ 's) (VP (VBG going) (S (VP (TO to) (VP (VB happen))))))))))) (. .))),PUBLIC_EDUCATION,DISCUSS WITH THE OTHER CALLER WHETHER THERE IS SOMETHING SERIOUSLY WRONG WITH OUR PUBLIC SCHOOL SYSTEMS TODAYY
sw03utt/sw_0335_2589.utt,2/sw2589,2589,9,aa,Backwards-Communicative-Function:Agreement:Accept,,,A,5,2,That's true.,(ROOT (S (NP (DT that)) (VP (VBZ 's) (ADJP (JJ true))) (. .))),PUBLIC_EDUCATION,DISCUSS WITH THE OTHER CALLER WHETHER THERE IS SOMETHING SERIOUSLY WRONG WITH OUR PUBLIC SCHOOL SYSTEMS TODAYY
sw03utt/sw_0335_2589.utt,2/sw2589,2589,11,sv,Forward-Communicative-Function:Statement:Statement-opinion,,,B,6,2,"and the re-, the other fifty-seven minutes you've been talking about a subject, you've bored them.","(ROOT (S (CC and) (S (NP (DT the) (NN re)) (VP (: -))) (, ,) (NP (NP (DT the) (JJ other) (CD fifty-seven) (NNS minutes)) (SBAR (S (NP (PRP you)) (VP (VBP 've) (VP (VBN been) (VP (VBG talking) (PP (IN about) (NP (DT a) (NN subject))))))))) (, ,) (NP (PRP you)) (VP (VBP 've) (VP (VBN bored) (NP (PRP them)))) (. .)))",PUBLIC_EDUCATION,DISCUSS WITH THE OTHER CALLER WHETHER THERE IS SOMETHING SERIOUSLY WRONG WITH OUR PUBLIC SCHOOL SYSTEMS TODAYY
sw03utt/sw_0335_2589.utt,2/sw2589,2589,20,qw,Info-request:Wh-Question,,,A,7,9,"What, what is your suggestions ?","(ROOT (SBARQ (WHNP (WDT what)) (, ,) (WHNP (WP what)) (SQ (VBZ is) (NP (PRP$ your) (NNS suggestions))) (. ?)))",PUBLIC_EDUCATION,DISCUSS WITH THE OTHER CALLER WHETHER THERE IS SOMETHING SERIOUSLY WRONG WITH OUR PUBLIC SCHOOL SYSTEMS TODAYY
sw03utt/sw_0335_2589.utt,2/sw2589,2589,21,sv,Forward-Communicative-Function:Statement:Statement-opinion,,,B,8,1,"The educators need to be a little bit more open minded as well as innovative in dealing with, uh, the various students to get the maximum potential out of the person.","(ROOT (S (NP (DT the) (NNS educators)) (VBP need) (TO to) (VB be) (NP (DT a) (JJ little) (NN bit)) (ADJP (RBR more) (JJ open)) (ADJP (VBN minded) (CONJP (RB as) (RB well) (IN as)) (S (JJ innovative) (IN in) (VBG dealing) (IN with) (, ,) (INTJ (UH uh)) (, ,) (NP (DT the) (JJ various) (NNS students)) (VP (TO to) (VP (VB get) (NP (DT the) (JJ maximum) (NN potential)) (PP (IN out) (PP (IN of) (NP (DT the) (NN person)))))) (. .)))))",PUBLIC_EDUCATION,DISCUSS WITH THE OTHER CALLER WHETHER THERE IS SOMETHING SERIOUSLY WRONG WITH OUR PUBLIC SCHOOL SYSTEMS TODAYY
sw03utt/sw_0335_2589.utt,2/sw2589,2589,23,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,A,9,2,Out of each child.,(ROOT (FRAG (PP (IN out) (PP (IN of) (NP (DT each) (NN child)))) (. .))),PUBLIC_EDUCATION,DISCUSS WITH THE OTHER CALLER WHETHER THERE IS SOMETHING SERIOUSLY WRONG WITH OUR PUBLIC SCHOOL SYSTEMS TODAYY
sw03utt/sw_0335_2589.utt,2/sw2589,2589,24,b^m,Backwards-Communicative-Function:Understanding:Repeat-phrase,,,B,10,1,Out of each child.,(ROOT (FRAG (PP (IN out) (PP (IN of) (NP (DT each) (NN child)))) (. .))),PUBLIC_EDUCATION,DISCUSS WITH THE OTHER CALLER WHETHER THERE IS SOMETHING SERIOUSLY WRONG WITH OUR PUBLIC SCHOOL SYSTEMS TODAYY
sw03utt/sw_0335_2589.utt,2/sw2589,2589,25,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,A,11,1,Each individual child.,(ROOT (NP (NP (DT each) (JJ individual) (NN child)) (. .))),PUBLIC_EDUCATION,DISCUSS WITH THE OTHER CALLER WHETHER THERE IS SOMETHING SERIOUSLY WRONG WITH OUR PUBLIC SCHOOL SYSTEMS TODAYY
sw03utt/sw_0335_2589.utt,2/sw2589,2589,28,sv,Forward-Communicative-Function:Statement:Statement-opinion,,,B,12,3,some are really going to be heavy into reading.,(ROOT (S (NP (DT some)) (VP (VBP are) (ADVP (RB really)) (VP (VBG going) (S (VP (TO to) (VP (VB be) (ADJP (JJ heavy)) (PP (IN into) (NP (NN reading)))))))) (. .))),PUBLIC_EDUCATION,DISCUSS WITH THE OTHER CALLER WHETHER THERE IS SOMETHING SERIOUSLY WRONG WITH OUR PUBLIC SCHOOL SYSTEMS TODAYY
