swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,act_label_1,act_label_2,act_label_relation,caller,utterance_index,subutterance_index,clean_text,parse_tree,topic_description,prompt
sw11utt/sw_1110_2874.utt,2/sw2874,2874,0,qy^g,Info-request:Yes-No-Question,,,B,1,1,"So you like to fish, huh ?","(ROOT (SBAR (RB so) (S (S (NP (PRP you)) (VP (VBP like) (PP (TO to) (NP (NN fish))))) (, ,) (ADVP (RB huh)) (. ?))))",FISHING,FIND OUT WHAT KIND OF FISHING THE OTHER CALLER ENJOYS.  DO YOU HAVE SIMILAR OR DIFFERENT  INTERESTS IN THE KIND OF FISHING YOU ENJOY?
sw11utt/sw_1110_2874.utt,2/sw2874,2874,6,qy,Info-request:Yes-No-Question,,,A,2,6,"Uh, are there many lakes up there ?","(ROOT (SQ (INTJ (UH uh)) (, ,) (VBP are) (ADVP (EX there)) (NP (JJ many) (NNS lakes)) (ADVP (IN up) (NP (EX there))) (. ?)))",FISHING,FIND OUT WHAT KIND OF FISHING THE OTHER CALLER ENJOYS.  DO YOU HAVE SIMILAR OR DIFFERENT  INTERESTS IN THE KIND OF FISHING YOU ENJOY?
sw11utt/sw_1110_2874.utt,2/sw2874,2874,11,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,3,5,"uh, Lake Ontario is right near here.","(ROOT (S (INTJ (UH uh)) (, ,) (NP (NN lake) (NN ontario)) (VP (VBZ is) (ADJP (JJ right)) (PP (IN near) (NP (RB here)))) (. .)))",FISHING,FIND OUT WHAT KIND OF FISHING THE OTHER CALLER ENJOYS.  DO YOU HAVE SIMILAR OR DIFFERENT  INTERESTS IN THE KIND OF FISHING YOU ENJOY?
sw11utt/sw_1110_2874.utt,2/sw2874,2874,12,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,A,4,1,Uh-huh.,(ROOT (ADVP (RB uh-huh) (. .))),FISHING,FIND OUT WHAT KIND OF FISHING THE OTHER CALLER ENJOYS.  DO YOU HAVE SIMILAR OR DIFFERENT  INTERESTS IN THE KIND OF FISHING YOU ENJOY?
sw11utt/sw_1110_2874.utt,2/sw2874,2874,15,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,5,3,"and these are, uh, real good, uh, for, like, you know, bass fishing and so forth.","(ROOT (FRAG (CC and) (S (NP (DT these)) (VP (VBP are))) (, ,) (INTJ (UH uh)) (, ,) (JJ real) (JJ good) (, ,) (INTJ (UH uh)) (, ,) (IN for) (, ,) (SBAR (IN like) (PRN (, ,) (S (NP (PRP you)) (VP (VBP know))) (, ,)) (NP (NP (NN bass) (NN fishing)) (CC and) (ADVP (RB so) (RB forth)))) (. .)))",FISHING,FIND OUT WHAT KIND OF FISHING THE OTHER CALLER ENJOYS.  DO YOU HAVE SIMILAR OR DIFFERENT  INTERESTS IN THE KIND OF FISHING YOU ENJOY?
sw11utt/sw_1110_2874.utt,2/sw2874,2874,17,%,Communicative-Status:Uninterpretable,,,A,6,2,or,(ROOT (CC or)),FISHING,FIND OUT WHAT KIND OF FISHING THE OTHER CALLER ENJOYS.  DO YOU HAVE SIMILAR OR DIFFERENT  INTERESTS IN THE KIND OF FISHING YOU ENJOY?
sw11utt/sw_1110_2874.utt,2/sw2874,2874,21,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,7,4,"we have large mouth, small mouth, uh, sort of musky, pike, stuff like that.","(ROOT (S (NP (PRP we)) (VP (VBP have) (NP (NP (JJ large) (NN mouth)) (, ,) (NP (JJ small) (NN mouth)) (, ,) (NP (INTJ (UH uh)) (, ,) (NN sort) (PP (IN of) (NP (NP (NN musky)) (, ,) (NP (NN pike)) (, ,) (NP (NP (NN stuff)) (PP (IN like) (NP (DT that))))))))) (. .)))",FISHING,FIND OUT WHAT KIND OF FISHING THE OTHER CALLER ENJOYS.  DO YOU HAVE SIMILAR OR DIFFERENT  INTERESTS IN THE KIND OF FISHING YOU ENJOY?
sw11utt/sw_1110_2874.utt,2/sw2874,2874,22,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,A,8,1,Uh-huh.,(ROOT (ADVP (RB uh-huh) (. .))),FISHING,FIND OUT WHAT KIND OF FISHING THE OTHER CALLER ENJOYS.  DO YOU HAVE SIMILAR OR DIFFERENT  INTERESTS IN THE KIND OF FISHING YOU ENJOY?
sw11utt/sw_1110_2874.utt,2/sw2874,2874,24,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,9,2,"Uh, we have a pretty large bass masters tournament actually takes place right on Lake Ontario every year.","(ROOT (S (INTJ (UH uh)) (, ,) (NP (PRP we)) (VBP have) (NP (DT a) (ADJP (RB pretty) (JJ large)) (NN bass) (NNS masters) (NN tournament)) (ADVP (RB actually)) (VP (VBZ takes) (NP (NN place)) (PP (ADVP (NN right)) (IN on) (NP (NN lake) (NN ontario))) (NP (DT every) (NN year))) (. .)))",FISHING,FIND OUT WHAT KIND OF FISHING THE OTHER CALLER ENJOYS.  DO YOU HAVE SIMILAR OR DIFFERENT  INTERESTS IN THE KIND OF FISHING YOU ENJOY?
sw11utt/sw_1110_2874.utt,2/sw2874,2874,27,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,A,10,3,uh-huh.,(ROOT (ADVP (RB uh-huh) (. .))),FISHING,FIND OUT WHAT KIND OF FISHING THE OTHER CALLER ENJOYS.  DO YOU HAVE SIMILAR OR DIFFERENT  INTERESTS IN THE KIND OF FISHING YOU ENJOY?
