swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,act_label_1,act_label_2,act_label_relation,caller,utterance_index,subutterance_index,clean_text,parse_tree,topic_description,prompt
sw08utt/sw_0884_3676.utt,3/sw3676,3676,0,qw,Info-request:Wh-Question,,,A,1,1,What kind of movies have you been seeing lately ?,(ROOT (SBARQ (WHNP (WHNP (WDT what) (NN kind)) (PP (IN of) (NP (NNS movies)))) (SQ (VBP have) (NP (PRP you)) (VP (VBN been) (VP (VBG seeing) (ADVP (RB lately))))) (. ?))),MOVIES,FIND OUT WHAT THE OTHER CALLER THOUGHT ABOUT THE LAST FEW MOVIES THEY SAW. WHAT MOVIES HAVE YOU SEEN LATELY?
sw08utt/sw_0884_3676.utt,3/sw3676,3676,2,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,2,2,"Course, my, my favorite now is, is DANCES WITH WOLVES.","(ROOT (S (NP (NP (NN course)) (, ,) (PRP$ my) (, ,) (S (NP (PRP$ my) (JJ favorite)) (ADVP (RB now)) (VP (VBZ is))) (, ,)) (VP (VBZ is) (NP (NP (NNS dances)) (PP (IN with) (NP (NNS wolves))))) (. .)))",MOVIES,FIND OUT WHAT THE OTHER CALLER THOUGHT ABOUT THE LAST FEW MOVIES THEY SAW. WHAT MOVIES HAVE YOU SEEN LATELY?
sw08utt/sw_0884_3676.utt,3/sw3676,3676,3,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,A,3,1,"Oh, it's an excellent movie.","(ROOT (S (INTJ (UH oh)) (, ,) (NP (PRP it)) (VP (VBZ 's) (NP (DT an) (JJ excellent) (NN movie))) (. .)))",MOVIES,FIND OUT WHAT THE OTHER CALLER THOUGHT ABOUT THE LAST FEW MOVIES THEY SAW. WHAT MOVIES HAVE YOU SEEN LATELY?
sw08utt/sw_0884_3676.utt,3/sw3676,3676,4,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,4,1,"Uh, SILENCE OF THE LA-, uh, of the LAMBS was good.","(ROOT (S (INTJ (UH uh)) (, ,) (NP (NN silence)) (IN of) (DT the) (NAC (NNP la) (: -) (, ,)) (INTJ (UH uh)) (, ,) (PP (IN of) (NP (DT the) (NNS lambs))) (VP (VBD was) (ADJP (JJ good))) (. .)))",MOVIES,FIND OUT WHAT THE OTHER CALLER THOUGHT ABOUT THE LAST FEW MOVIES THEY SAW. WHAT MOVIES HAVE YOU SEEN LATELY?
sw08utt/sw_0884_3676.utt,3/sw3676,3676,5,b^m,Backwards-Communicative-Function:Understanding:Repeat-phrase,,,A,5,1,SILENCE OF THE LAMBS ?,(ROOT (FRAG (NP (NP (NN silence)) (PP (IN of) (NP (DT the) (NNS lambs)))) (. ?))),MOVIES,FIND OUT WHAT THE OTHER CALLER THOUGHT ABOUT THE LAST FEW MOVIES THEY SAW. WHAT MOVIES HAVE YOU SEEN LATELY?
sw08utt/sw_0884_3676.utt,3/sw3676,3676,6,ny,Info-request:Yes answers,,,B,6,1,Uh-huh.,(ROOT (ADVP (RB uh-huh) (. .))),MOVIES,FIND OUT WHAT THE OTHER CALLER THOUGHT ABOUT THE LAST FEW MOVIES THEY SAW. WHAT MOVIES HAVE YOU SEEN LATELY?
sw08utt/sw_0884_3676.utt,3/sw3676,3676,8,x,Communicative-Status:Non-verbal,,,A,7,2,MUMBLEx.,(ROOT (NP (NN mumblex) (. .))),MOVIES,FIND OUT WHAT THE OTHER CALLER THOUGHT ABOUT THE LAST FEW MOVIES THEY SAW. WHAT MOVIES HAVE YOU SEEN LATELY?
sw08utt/sw_0884_3676.utt,3/sw3676,3676,10,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,8,2,"It's with, uh, Jodie Foster.","(ROOT (S (NP (PRP it)) (VP (VBZ 's) (PP (IN with) (ADJP (, ,) (INTJ (UH uh)) (, ,) (NN jodie) (JJ foster)))) (. .)))",MOVIES,FIND OUT WHAT THE OTHER CALLER THOUGHT ABOUT THE LAST FEW MOVIES THEY SAW. WHAT MOVIES HAVE YOU SEEN LATELY?
sw08utt/sw_0884_3676.utt,3/sw3676,3676,11,bk,Backwards-Communicative-Function:Understanding:Response Acknowledgement,,,A,9,1,Okay.,(ROOT (ADJP (JJ okay) (. .))),MOVIES,FIND OUT WHAT THE OTHER CALLER THOUGHT ABOUT THE LAST FEW MOVIES THEY SAW. WHAT MOVIES HAVE YOU SEEN LATELY?
sw08utt/sw_0884_3676.utt,3/sw3676,3676,13,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,10,2,"Another one that I think I really liked was, uh, THE FISHER KING.","(ROOT (NP (NP (NP (DT another) (CD one)) (SBAR (WHNP (WDT that)) (S (FW i) (VP (VBP think) (SBAR (S (NP (FW i)) (VP (ADVP (RB really)) (VBD liked) (VP (VBD was)))))))) (, ,) (NP (INTJ (UH uh)) (, ,) (NP (DT the) (NN fisher) (NN king)))) (. .)))",MOVIES,FIND OUT WHAT THE OTHER CALLER THOUGHT ABOUT THE LAST FEW MOVIES THEY SAW. WHAT MOVIES HAVE YOU SEEN LATELY?
