swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,act_label_1,act_label_2,act_label_relation,caller,utterance_index,subutterance_index,clean_text,parse_tree,topic_description,prompt
sw04utt/sw_0486_3173.utt,3/sw3173,3173,1,ad,Info-request:Action-directive,,,A,1,2,why don't you go ahead first and tell what kind of car you'd look for in your next.,(ROOT (SBARQ (WHADVP (WRB why)) (SQ (VBP do) (RB n't) (NP (PRP you)) (VP (VBP go) (ADJP (ADJP (RB ahead) (JJ first)) (CC and) (VP (VB tell) (SBAR (WHNP (WHNP (WP what) (NN kind)) (PP (IN of) (NP (NN car)))) (S (NP (PRP you)) (VP (MD 'd) (VP (VB look) (PP (IN for)) (PP (IN in) (NP (PRP$ your) (JJ next))))))))))) (. .))),BUYING_A_CAR,WHAT KIND OF CAR DO YOU THINK YOU MIGHT BUY NEXT?  WHAT SORTS OF THINGS WILL ENTER INTO YOUR DECISION?  SEE IF YOUR REQUIREMENTS AND THE OTHER CALLER'S REQUIREMENTS ARE SIMILAR.
sw04utt/sw_0486_3173.utt,3/sw3173,3173,4,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,2,3,but maybe something like a Nissan Sentra.,(ROOT (NP (PRN (CC but) (ADVP (RB maybe)) (NP (NP (NN something)) (PP (IN like) (NP (DT a) (JJ nissan) (NN sentra))))) (. .))),BUYING_A_CAR,WHAT KIND OF CAR DO YOU THINK YOU MIGHT BUY NEXT?  WHAT SORTS OF THINGS WILL ENTER INTO YOUR DECISION?  SEE IF YOUR REQUIREMENTS AND THE OTHER CALLER'S REQUIREMENTS ARE SIMILAR.
sw04utt/sw_0486_3173.utt,3/sw3173,3173,5,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,A,3,1,Uh-huh.,(ROOT (ADVP (RB uh-huh) (. .))),BUYING_A_CAR,WHAT KIND OF CAR DO YOU THINK YOU MIGHT BUY NEXT?  WHAT SORTS OF THINGS WILL ENTER INTO YOUR DECISION?  SEE IF YOUR REQUIREMENTS AND THE OTHER CALLER'S REQUIREMENTS ARE SIMILAR.
sw04utt/sw_0486_3173.utt,3/sw3173,3173,7,%,Communicative-Status:Uninterpretable,,,B,4,2,something my husband,(ROOT (NP (NP (NN something)) (NP (PRP$ my) (NN husband)))),BUYING_A_CAR,WHAT KIND OF CAR DO YOU THINK YOU MIGHT BUY NEXT?  WHAT SORTS OF THINGS WILL ENTER INTO YOUR DECISION?  SEE IF YOUR REQUIREMENTS AND THE OTHER CALLER'S REQUIREMENTS ARE SIMILAR.
sw04utt/sw_0486_3173.utt,3/sw3173,3173,8,qy^d,Info-request:Yes-No-Question,,,A,5,1,"And, of course, it has to have air-conditioning.","(ROOT (S (CC and) (, ,) (PP (IN of) (NP (NN course))) (, ,) (NP (PRP it)) (VP (VBZ has) (S (VP (TO to) (VP (VB have) (NP (NN air-conditioning)))))) (. .)))",BUYING_A_CAR,WHAT KIND OF CAR DO YOU THINK YOU MIGHT BUY NEXT?  WHAT SORTS OF THINGS WILL ENTER INTO YOUR DECISION?  SEE IF YOUR REQUIREMENTS AND THE OTHER CALLER'S REQUIREMENTS ARE SIMILAR.
sw04utt/sw_0486_3173.utt,3/sw3173,3173,11,t1,Communicative-Status:Self-talk,,,B,6,3,"and, uh, what else do I want.","(ROOT (X (SBARQ (CC and) (, ,) (INTJ (UH uh)) (, ,) (WHNP (WP what) (RB else)) (SQ (VBP do) (NP (FW i)) (VP (VBP want)))) (. .)))",BUYING_A_CAR,WHAT KIND OF CAR DO YOU THINK YOU MIGHT BUY NEXT?  WHAT SORTS OF THINGS WILL ENTER INTO YOUR DECISION?  SEE IF YOUR REQUIREMENTS AND THE OTHER CALLER'S REQUIREMENTS ARE SIMILAR.
sw04utt/sw_0486_3173.utt,3/sw3173,3173,12,qy,Info-request:Yes-No-Question,,,A,7,1,Does it have to be a special color ?.,(ROOT (FRAG (SQ (VBZ does) (NP (PRP it)) (VP (VB have) (S (VP (TO to) (VP (VB be) (NP (DT a) (JJ special) (NN color)))))) (. ?)) (. .))),BUYING_A_CAR,WHAT KIND OF CAR DO YOU THINK YOU MIGHT BUY NEXT?  WHAT SORTS OF THINGS WILL ENTER INTO YOUR DECISION?  SEE IF YOUR REQUIREMENTS AND THE OTHER CALLER'S REQUIREMENTS ARE SIMILAR.
sw04utt/sw_0486_3173.utt,3/sw3173,3173,13,na,Backwards-Communicative-Function:Answer:Affirmative-non-yes-answers,,,B,8,1,"Uh, I would think kind of a subdued color would be nice.","(ROOT (S (INTJ (UH uh)) (, ,) (NP (FW i)) (VP (MD would) (VP (VB think) (SBAR (S (NP (NP (NN kind)) (PP (IN of) (NP (DT a) (VBN subdued) (NN color)))) (VP (MD would) (VP (VB be) (ADJP (JJ nice)))))))) (. .)))",BUYING_A_CAR,WHAT KIND OF CAR DO YOU THINK YOU MIGHT BUY NEXT?  WHAT SORTS OF THINGS WILL ENTER INTO YOUR DECISION?  SEE IF YOUR REQUIREMENTS AND THE OTHER CALLER'S REQUIREMENTS ARE SIMILAR.
sw04utt/sw_0486_3173.utt,3/sw3173.pos,3173,14,x,Communicative-Status:Non-verbal,,,A,9,1,.,(ROOT (. .)),BUYING_A_CAR,WHAT KIND OF CAR DO YOU THINK YOU MIGHT BUY NEXT?  WHAT SORTS OF THINGS WILL ENTER INTO YOUR DECISION?  SEE IF YOUR REQUIREMENTS AND THE OTHER CALLER'S REQUIREMENTS ARE SIMILAR.
sw04utt/sw_0486_3173.utt,3/sw3173,3173,15,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,10,1,"You know, a, a navy blue or a","(ROOT (UCP (S (NP (PRP you)) (VP (VBP know))) (, ,) (DT a) (, ,) (DT a) (ADJP (ADJP (NN navy) (JJ blue)) (CC or) (ADJP (DT a)))))",BUYING_A_CAR,WHAT KIND OF CAR DO YOU THINK YOU MIGHT BUY NEXT?  WHAT SORTS OF THINGS WILL ENTER INTO YOUR DECISION?  SEE IF YOUR REQUIREMENTS AND THE OTHER CALLER'S REQUIREMENTS ARE SIMILAR.
