swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,act_label_1,act_label_2,act_label_relation,caller,utterance_index,subutterance_index,clean_text,parse_tree,topic_description,prompt
sw07utt/sw_0758_3087.utt,3/sw3087,3087,0,o,Other,,,A,1,1,Okay.,(ROOT (ADJP (JJ okay) (. .))),MUSIC,PLEASE DISCUSS MUSIC.  CAN YOU FIND MUSICIANSOR TYPES OF MUSIC THAT BOTH YOU AND THE OTHER CALLER LIKE?
sw07utt/sw_0758_3087.utt,3/sw3087,3087,2,qy^d^t,Info-request:Yes-No-Question,,,B,2,2,"now, now we're supposed to talk about music ?","(ROOT (S (S (ADVP (RB now)) (, ,) (ADVP (RB now)) (NP (PRP we)) (VP (VBP 're) (VP (VBN supposed) (S (VP (TO to) (VP (VB talk) (PP (IN about) (NP (NN music))))))))) (. ?)))",MUSIC,PLEASE DISCUSS MUSIC.  CAN YOU FIND MUSICIANSOR TYPES OF MUSIC THAT BOTH YOU AND THE OTHER CALLER LIKE?
sw07utt/sw_0758_3087.utt,3/sw3087,3087,3,na,Backwards-Communicative-Function:Answer:Affirmative-non-yes-answers,,,A,3,1,Right.,(ROOT (ADVP (RB right) (. .))),MUSIC,PLEASE DISCUSS MUSIC.  CAN YOU FIND MUSICIANSOR TYPES OF MUSIC THAT BOTH YOU AND THE OTHER CALLER LIKE?
sw07utt/sw_0758_3087.utt,3/sw3087,3087,4,qw,Info-request:Wh-Question,,,B,4,1,"Why, why did you check music ?","(ROOT (SBARQ (WHADVP (WRB why)) (, ,) (WHADVP (WRB why)) (SQ (VBD did) (NP (PRP you)) (VP (VB check) (NP (NN music)))) (. ?)))",MUSIC,PLEASE DISCUSS MUSIC.  CAN YOU FIND MUSICIANSOR TYPES OF MUSIC THAT BOTH YOU AND THE OTHER CALLER LIKE?
sw07utt/sw_0758_3087.utt,3/sw3087,3087,5,br^m,Backwards-Communicative-Function:Understanding:Signal-non-understanding,,,A,5,1,Why did I pick music ?,(ROOT (SBARQ (WHADVP (WRB why)) (SQ (VP (VBD did) (NP (FW i) (NN pick) (NN music)))) (. ?))),MUSIC,PLEASE DISCUSS MUSIC.  CAN YOU FIND MUSICIANSOR TYPES OF MUSIC THAT BOTH YOU AND THE OTHER CALLER LIKE?
sw07utt/sw_0758_3087.utt,3/sw3087,3087,6,aa,Backwards-Communicative-Function:Agreement:Accept,,,B,6,1,Uh-huh.,(ROOT (ADVP (RB uh-huh) (. .))),MUSIC,PLEASE DISCUSS MUSIC.  CAN YOU FIND MUSICIANSOR TYPES OF MUSIC THAT BOTH YOU AND THE OTHER CALLER LIKE?
sw07utt/sw_0758_3087.utt,3/sw3087,3087,9,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,A,7,3,"plus I, I like, uh, to listen to music.","(ROOT (FRAG (PP (CC plus) (SBAR (FW i) (, ,) (FW i) (S (PP (IN like)) (, ,) (INTJ (UH uh)) (, ,) (S (VP (TO to) (VP (VB listen) (PP (TO to) (NP (NN music))))))))) (. .)))",MUSIC,PLEASE DISCUSS MUSIC.  CAN YOU FIND MUSICIANSOR TYPES OF MUSIC THAT BOTH YOU AND THE OTHER CALLER LIKE?
sw07utt/sw_0758_3087.utt,3/sw3087,3087,11,qw,Info-request:Wh-Question,,,B,8,2,What kind of music do you enjoy ?,(ROOT (SBARQ (WHNP (WHNP (WDT what) (NN kind)) (PP (IN of) (NP (NN music)))) (SQ (VBP do) (NP (PRP you)) (VP (VB enjoy))) (. ?))),MUSIC,PLEASE DISCUSS MUSIC.  CAN YOU FIND MUSICIANSOR TYPES OF MUSIC THAT BOTH YOU AND THE OTHER CALLER LIKE?
sw07utt/sw_0758_3087.utt,3/sw3087,3087,13,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,A,9,2,is what I really listen to most of the time.,(ROOT (SBARQ (VBZ is) (WHNP (WP what)) (SQ (FW i) (ADVP (RB really)) (VP (VB listen) (PP (TO to) (NP (NP (JJS most)) (PP (IN of) (NP (DT the) (NN time))))))) (. .))),MUSIC,PLEASE DISCUSS MUSIC.  CAN YOU FIND MUSICIANSOR TYPES OF MUSIC THAT BOTH YOU AND THE OTHER CALLER LIKE?
sw07utt/sw_0758_3087.utt,3/sw3087,3087,14,qw,Info-request:Wh-Question,,,B,10,1,"Like what, what kind of oldies ?","(ROOT (PP (IN like) (UCP (WHNP (WP what)) (, ,) (WHNP (WHNP (WDT what) (NN kind)) (PP (IN of) (NP (NNS oldies)))) (. ?))))",MUSIC,PLEASE DISCUSS MUSIC.  CAN YOU FIND MUSICIANSOR TYPES OF MUSIC THAT BOTH YOU AND THE OTHER CALLER LIKE?
sw07utt/sw_0758_3087.utt,3/sw3087,3087,15,%,Communicative-Status:Uninterpretable,,,A,11,1,Uh,(ROOT (INTJ (UH uh))),MUSIC,PLEASE DISCUSS MUSIC.  CAN YOU FIND MUSICIANSOR TYPES OF MUSIC THAT BOTH YOU AND THE OTHER CALLER LIKE?
sw07utt/sw_0758_3087.utt,3/sw3087,3087,16,qr,Info-request:Or-Question,,,B,12,1,"Like the fifties oldies, or older oldies ?","(ROOT (FRAG (PP (IN like) (NP (NP (DT the) (NNS fifties) (NNS oldies)) (, ,) (CC or) (NP (JJR older) (NNS oldies)))) (. ?)))",MUSIC,PLEASE DISCUSS MUSIC.  CAN YOU FIND MUSICIANSOR TYPES OF MUSIC THAT BOTH YOU AND THE OTHER CALLER LIKE?
sw07utt/sw_0758_3087.utt,3/sw3087,3087,17,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,A,13,1,Usually in the fifties.,(ROOT (FRAG (PP (ADVP (RB usually)) (PP (IN in) (NP (DT the) (NNS fifties)))) (. .))),MUSIC,PLEASE DISCUSS MUSIC.  CAN YOU FIND MUSICIANSOR TYPES OF MUSIC THAT BOTH YOU AND THE OTHER CALLER LIKE?
sw07utt/sw_0758_3087.utt,3/sw3087,3087,18,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,B,14,1,Uh-huh.,(ROOT (ADVP (RB uh-huh) (. .))),MUSIC,PLEASE DISCUSS MUSIC.  CAN YOU FIND MUSICIANSOR TYPES OF MUSIC THAT BOTH YOU AND THE OTHER CALLER LIKE?
sw07utt/sw_0758_3087.utt,3/sw3087,3087,20,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,A,15,2,"I think it's, it's a fifties, sixties, and seventies station that I listen to.","(ROOT (S (S (VP (LS i) (VP (VB think) (SBAR (S (NP (PRP it)) (VP (VBZ 's))))))) (, ,) (S (NP (PRP it)) (VP (VBZ 's) (NP (NP (DT a) (NNS fifties) (, ,) (NNS sixties) (, ,) (CC and) (NNS seventies) (NN station)) (SBAR (WHNP (WDT that)) (S (FW i) (VP (VBP listen) (PP (TO to)))))))) (. .)))",MUSIC,PLEASE DISCUSS MUSIC.  CAN YOU FIND MUSICIANSOR TYPES OF MUSIC THAT BOTH YOU AND THE OTHER CALLER LIKE?
sw07utt/sw_0758_3087.utt,3/sw3087,3087,24,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,16,4,and when I listen to music most of the time that's what I listen to.,(ROOT (FRAG (CC and) (SBAR (WHADVP (WRB when)) (S (NP (FW i)) (VP (VBP listen) (PP (TO to) (NP (NN music))) (NP (NP (NP (JJS most)) (PP (IN of) (NP (DT the) (NN time)))) (SBAR (WHNP (WDT that)) (S (VP (VBZ 's) (SBAR (WHNP (WP what)) (S (FW i) (VP (VBP listen) (PP (TO to)))))))))))) (. .))),MUSIC,PLEASE DISCUSS MUSIC.  CAN YOU FIND MUSICIANSOR TYPES OF MUSIC THAT BOTH YOU AND THE OTHER CALLER LIKE?
sw07utt/sw_0758_3087.utt,3/sw3087,3087,25,bh,Backwards-Communicative-Function:Understanding:Backchannel-in-question-form,,,A,17,1,"Oh, really.","(ROOT (FRAG (INTJ (UH oh)) (, ,) (ADVP (RB really)) (. .)))",MUSIC,PLEASE DISCUSS MUSIC.  CAN YOU FIND MUSICIANSOR TYPES OF MUSIC THAT BOTH YOU AND THE OTHER CALLER LIKE?
sw07utt/sw_0758_3087.utt,3/sw3087,3087,26,ny,Info-request:Yes answers,,,B,18,1,Uh-huh.,(ROOT (ADVP (RB uh-huh) (. .))),MUSIC,PLEASE DISCUSS MUSIC.  CAN YOU FIND MUSICIANSOR TYPES OF MUSIC THAT BOTH YOU AND THE OTHER CALLER LIKE?
sw07utt/sw_0758_3087.utt,3/sw3087,3087,28,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,A,19,2,but I know a lot of the old songs.,(ROOT (S (CC but) (S (NP (FW i)) (VP (VBP know) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (DT the) (JJ old) (NNS songs)))))) (. .))),MUSIC,PLEASE DISCUSS MUSIC.  CAN YOU FIND MUSICIANSOR TYPES OF MUSIC THAT BOTH YOU AND THE OTHER CALLER LIKE?
sw07utt/sw_0758_3087.utt,3/sw3087,3087,31,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,20,3,"we just got a disk the other day that was a, um, disk of Nat, Nat King Cole's greatest hits","(ROOT (S (NP (PRP we)) (ADVP (RB just)) (VP (VBD got) (NP (NP (DT a) (NN disk)) (NP (DT the) (JJ other) (NN day)) (SBAR (WHNP (WDT that)) (S (VBD was) (DT a) (, ,) (NN um) (, ,) (VP (NN disk) (PP (IN of) (NP (NP (NN nat)) (, ,) (NP (NP (NN nat) (NN king) (NN cole) (POS 's)) (JJS greatest) (NNS hits)))))))))))",MUSIC,PLEASE DISCUSS MUSIC.  CAN YOU FIND MUSICIANSOR TYPES OF MUSIC THAT BOTH YOU AND THE OTHER CALLER LIKE?
sw07utt/sw_0758_3087.utt,3/sw3087,3087,32,ba,Backwards-Communicative-Function:Understanding:Appreciation,,,A,21,1,"Oh, yeah.","(ROOT (NP (NP (INTJ (UH oh)) (, ,) (NN yeah)) (. .)))",MUSIC,PLEASE DISCUSS MUSIC.  CAN YOU FIND MUSICIANSOR TYPES OF MUSIC THAT BOTH YOU AND THE OTHER CALLER LIKE?
sw07utt/sw_0758_3087.utt,3/sw3087,3087,37,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,22,5,It was good.,(ROOT (S (NP (PRP it)) (VP (VBD was) (ADJP (JJ good))) (. .))),MUSIC,PLEASE DISCUSS MUSIC.  CAN YOU FIND MUSICIANSOR TYPES OF MUSIC THAT BOTH YOU AND THE OTHER CALLER LIKE?
sw07utt/sw_0758_3087.utt,3/sw3087,3087,38,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,A,23,1,Uh-huh.,(ROOT (ADVP (RB uh-huh) (. .))),MUSIC,PLEASE DISCUSS MUSIC.  CAN YOU FIND MUSICIANSOR TYPES OF MUSIC THAT BOTH YOU AND THE OTHER CALLER LIKE?
sw07utt/sw_0758_3087.utt,3/sw3087,3087,40,qy,Info-request:Yes-No-Question,,,B,24,2,"have you heard of Nat, heard of Nat King Cole ?","(ROOT (S (VP (VB have) (S (S (NP (PRP you)) (VP (VBN heard) (PP (IN of) (NP (NN nat))))) (, ,) (VP (VBN heard) (PP (IN of) (NP (NN nat) (NN king) (NN cole)))) (. ?)))))",MUSIC,PLEASE DISCUSS MUSIC.  CAN YOU FIND MUSICIANSOR TYPES OF MUSIC THAT BOTH YOU AND THE OTHER CALLER LIKE?
sw07utt/sw_0758_3087.utt,3/sw3087,3087,42,sd^e,Forward-Communicative-Function:Statement:Statement-non-opinion,,,A,25,2,I have.,(ROOT (S (LS i) (VP (VBP have)) (. .))),MUSIC,PLEASE DISCUSS MUSIC.  CAN YOU FIND MUSICIANSOR TYPES OF MUSIC THAT BOTH YOU AND THE OTHER CALLER LIKE?
sw07utt/sw_0758_3087.utt,3/sw3087,3087,44,qy,Info-request:Yes-No-Question,,,B,26,2,"Well, um, um, do you play any musical instruments or anything.","(ROOT (S (ADVP (RB well)) (, ,) (NP (NP (NN um)) (, ,) (NP (NN um)) (, ,)) (SQ (VBP do) (NP (PRP you)) (S (VP (VB play) (NP (NP (DT any) (JJ musical) (NNS instruments)) (CC or) (NP (NN anything)))) (. .)))))",MUSIC,PLEASE DISCUSS MUSIC.  CAN YOU FIND MUSICIANSOR TYPES OF MUSIC THAT BOTH YOU AND THE OTHER CALLER LIKE?
sw07utt/sw_0758_3087.utt,3/sw3087,3087,45,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,A,27,1,"Um, I played the accordion for seven years","(ROOT (NP (NP (NN um)) (, ,) (NP (FW i)) (VP (VBD played) (NP (DT the) (NN accordion)) (PP (IN for) (NP (CD seven) (NNS years))))))",MUSIC,PLEASE DISCUSS MUSIC.  CAN YOU FIND MUSICIANSOR TYPES OF MUSIC THAT BOTH YOU AND THE OTHER CALLER LIKE?
sw07utt/sw_0758_3087.utt,3/sw3087,3087,46,o@,Other,,,B,28,1,Really.,(ROOT (ADVP (RB really) (. .))),MUSIC,PLEASE DISCUSS MUSIC.  CAN YOU FIND MUSICIANSOR TYPES OF MUSIC THAT BOTH YOU AND THE OTHER CALLER LIKE?
sw07utt/sw_0758_3087.utt,3/sw3087,3087,47,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,A,29,1,and I played the clarinet for seven years also.,(ROOT (FRAG (ADVP (CC and) (FW i) (VP (VP (VBD played) (NP (DT the) (NN clarinet)) (PP (IN for) (NP (CD seven) (NNS years)))) (ADVP (RB also)))) (. .))),MUSIC,PLEASE DISCUSS MUSIC.  CAN YOU FIND MUSICIANSOR TYPES OF MUSIC THAT BOTH YOU AND THE OTHER CALLER LIKE?
sw07utt/sw_0758_3087.utt,3/sw3087,3087,48,+*,Other:Segment-(multi-utterance),,,B,30,1,"At, at the same time, or","(ROOT (FRAG (IN at) (, ,) (PP (IN at) (NP (DT the) (JJ same) (NN time))) (, ,) (CC or)))",MUSIC,PLEASE DISCUSS MUSIC.  CAN YOU FIND MUSICIANSOR TYPES OF MUSIC THAT BOTH YOU AND THE OTHER CALLER LIKE?
sw07utt/sw_0758_3087.utt,3/sw3087,3087,52,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,A,31,4,and I played that all through high school.,(ROOT (FRAG (UCP (CC and) (FW i) (VP (VBN played) (SBAR (IN that) (NP (NP (DT all)) (PP (IN through) (NP (JJ high) (NN school))))))) (. .))),MUSIC,PLEASE DISCUSS MUSIC.  CAN YOU FIND MUSICIANSOR TYPES OF MUSIC THAT BOTH YOU AND THE OTHER CALLER LIKE?
sw07utt/sw_0758_3087.utt,3/sw3087,3087,54,qy^d,Info-request:Yes-No-Question,,,B,32,2,"Like, so you're in the marching band and stuff in high school.","(ROOT (FRAG (SBAR (IN like) (, ,) (SBAR (IN so) (S (NP (PRP you)) (VP (VBP 're) (PP (IN in) (NP (NP (DT the) (VBG marching) (NN band)) (CC and) (NP (NN stuff)))) (PP (IN in) (NP (JJ high) (NN school))))))) (. .)))",MUSIC,PLEASE DISCUSS MUSIC.  CAN YOU FIND MUSICIANSOR TYPES OF MUSIC THAT BOTH YOU AND THE OTHER CALLER LIKE?
sw07utt/sw_0758_3087.utt,3/sw3087,3087,56,ny,Info-request:Yes answers,,,A,33,2,yes.,(ROOT (ADVP (RB yes) (. .))),MUSIC,PLEASE DISCUSS MUSIC.  CAN YOU FIND MUSICIANSOR TYPES OF MUSIC THAT BOTH YOU AND THE OTHER CALLER LIKE?
