swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,act_label_1,act_label_2,act_label_relation,caller,utterance_index,subutterance_index,clean_text,parse_tree,topic_description,prompt
sw10utt/sw_1066_2679.utt,2/sw2679,2679,1,qw,Info-request:Wh-Question,,,A,1,2,"Where, where are you from ?","(ROOT (SBAR (WHADVP (WRB where)) (, ,) (FRAG (SBARQ (WHADVP (WRB where)) (SQ (VBP are) (NP (PRP you)) (PP (IN from))) (. ?)))))",RECIPES/FOOD/COOKING,PLEASE DISCUSS FOOD AND COOKING.  WHAT FOODS WOULD YOU INCLUDE IN THE MENU FOR A DINNER PARTY?  SHARE THE RECIPE FOR ONE OF THESE FOODS WITH THE OTHER CALLER.
sw10utt/sw_1066_2679.utt,2/sw2679,2679,2,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,2,1,"Um, just here in Dallas.","(ROOT (FRAG (NP (NP (NN um)) (, ,) (ADVP (ADVP (RB just) (RB here)) (PP (IN in) (NP (NNP dallas))))) (. .)))",RECIPES/FOOD/COOKING,PLEASE DISCUSS FOOD AND COOKING.  WHAT FOODS WOULD YOU INCLUDE IN THE MENU FOR A DINNER PARTY?  SHARE THE RECIPE FOR ONE OF THESE FOODS WITH THE OTHER CALLER.
sw10utt/sw_1066_2679.utt,2/sw2679,2679,3,bk,Backwards-Communicative-Function:Understanding:Response Acknowledgement,,,A,3,1,"Oh, okay","(ROOT (FRAG (INTJ (UH oh)) (, ,) (ADJP (JJ okay))))",RECIPES/FOOD/COOKING,PLEASE DISCUSS FOOD AND COOKING.  WHAT FOODS WOULD YOU INCLUDE IN THE MENU FOR A DINNER PARTY?  SHARE THE RECIPE FOR ONE OF THESE FOODS WITH THE OTHER CALLER.
sw10utt/sw_1066_2679.utt,2/sw2679,2679,4,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,B,4,1,Uh-huh.,(ROOT (ADVP (RB uh-huh) (. .))),RECIPES/FOOD/COOKING,PLEASE DISCUSS FOOD AND COOKING.  WHAT FOODS WOULD YOU INCLUDE IN THE MENU FOR A DINNER PARTY?  SHARE THE RECIPE FOR ONE OF THESE FOODS WITH THE OTHER CALLER.
sw10utt/sw_1066_2679.utt,2/sw2679,2679,9,sd^t,Forward-Communicative-Function:Statement:Statement-non-opinion,,,A,5,5,I was just curious.,(ROOT (S (LST (LS i)) (VP (VBD was) (ADJP (RB just) (JJ curious))) (. .))),RECIPES/FOOD/COOKING,PLEASE DISCUSS FOOD AND COOKING.  WHAT FOODS WOULD YOU INCLUDE IN THE MENU FOR A DINNER PARTY?  SHARE THE RECIPE FOR ONE OF THESE FOODS WITH THE OTHER CALLER.
sw10utt/sw_1066_2679.utt,2/sw2679,2679,14,sd^t,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,6,5,I've,(ROOT (FRAG (LS i) (VP (`` `) (NP (FW ve))))),RECIPES/FOOD/COOKING,PLEASE DISCUSS FOOD AND COOKING.  WHAT FOODS WOULD YOU INCLUDE IN THE MENU FOR A DINNER PARTY?  SHARE THE RECIPE FOR ONE OF THESE FOODS WITH THE OTHER CALLER.
sw10utt/sw_1066_2679.utt,2/sw2679,2679,15,qy^t,Info-request:Yes-No-Question,,,A,7,1,Have you,(ROOT (S (VP (VB have) (NP (PRP you))))),RECIPES/FOOD/COOKING,PLEASE DISCUSS FOOD AND COOKING.  WHAT FOODS WOULD YOU INCLUDE IN THE MENU FOR A DINNER PARTY?  SHARE THE RECIPE FOR ONE OF THESE FOODS WITH THE OTHER CALLER.
sw10utt/sw_1066_2679.utt,2/sw2679,2679,16,+,Other:Segment-(multi-utterance),,,B,8,1,talked,(ROOT (VP (VBD talked))),RECIPES/FOOD/COOKING,PLEASE DISCUSS FOOD AND COOKING.  WHAT FOODS WOULD YOU INCLUDE IN THE MENU FOR A DINNER PARTY?  SHARE THE RECIPE FOR ONE OF THESE FOODS WITH THE OTHER CALLER.
sw10utt/sw_1066_2679.utt,2/sw2679,2679,17,+,Other:Segment-(multi-utterance),,,A,9,1,too ?,(ROOT (ADVP (RB too) (. ?))),RECIPES/FOOD/COOKING,PLEASE DISCUSS FOOD AND COOKING.  WHAT FOODS WOULD YOU INCLUDE IN THE MENU FOR A DINNER PARTY?  SHARE THE RECIPE FOR ONE OF THESE FOODS WITH THE OTHER CALLER.
sw10utt/sw_1066_2679.utt,2/sw2679,2679,19,qy^t,Info-request:Yes-No-Question,,,B,10,2,"People from Virginia and, and all over. Yeah.","(ROOT (FRAG (NP (NP (NP (NNS people)) (PP (IN from) (NP (NN virginia)))) (CC and) (, ,) (CC and) (ADVP (DT all) (IN over))) (. .)))",RECIPES/FOOD/COOKING,PLEASE DISCUSS FOOD AND COOKING.  WHAT FOODS WOULD YOU INCLUDE IN THE MENU FOR A DINNER PARTY?  SHARE THE RECIPE FOR ONE OF THESE FOODS WITH THE OTHER CALLER.
