swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,act_label_1,act_label_2,act_label_relation,caller,utterance_index,subutterance_index,clean_text,parse_tree,topic_description,prompt
sw01utt/sw_0135_4090.utt,4/sw4090,4090,2,qy,Info-request:Yes-No-Question,,,A,1,3,and do you have a family ?,(ROOT (FRAG (QP (CC and) (SINV (VB do) (NP (PRP you)) (VP (VBP have) (NP (DT a) (NN family))))) (. ?))),FAMILY_FINANCE,DOES YOUR FAMILY KEEP A MONTHLY BUDGETCAN YOU GIVE A GENERAL DESCRIPTION OF YOUR PROCEDURES
sw01utt/sw_0135_4090.utt,4/sw4090,4090,3,ny,Info-request:Yes answers,,,B,2,1,"Uh, yes I am to, uh, both questions.","(ROOT (NP (NP (INTJ (UH uh)) (, ,) (INTJ (UH yes) (SBAR (FW i) (S (VP (VBP am) (PP (TO to)))))) (, ,) (NP (INTJ (UH uh)) (, ,) (NP (DT both) (NNS questions)))) (. .)))",FAMILY_FINANCE,DOES YOUR FAMILY KEEP A MONTHLY BUDGETCAN YOU GIVE A GENERAL DESCRIPTION OF YOUR PROCEDURES
sw01utt/sw_0135_4090.utt,4/sw4090,4090,5,qy,Info-request:Yes-No-Question,,,A,3,2,and do you and your wife have a budget plan for your finances.,(ROOT (SINV (CC and) (VP (VP (VB do) (NP (PRP you))) (CC and) (NP (PRP$ your) (NN wife))) (VP (VBP have)) (NP (NP (DT a) (NN budget) (NN plan)) (PP (IN for) (NP (PRP$ your) (NNS finances)))) (. .))),FAMILY_FINANCE,DOES YOUR FAMILY KEEP A MONTHLY BUDGETCAN YOU GIVE A GENERAL DESCRIPTION OF YOUR PROCEDURES
sw01utt/sw_0135_4090.utt,4/sw4090,4090,9,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,4,4,"basically there's the, you know, the expenses that are fixed during the month","(ROOT (X (S (ADVP (RB basically)) (NP (EX there)) (VP (VBZ 's) (SBAR (S (NP (DT the)) (, ,) (NP (PRP you)) (VP (VBP know)))))) (, ,) (NP (NP (DT the) (NNS expenses)) (SBAR (WHNP (WDT that)) (S (VP (VBP are) (VP (VBN fixed) (PP (IN during) (NP (DT the) (NN month))))))))))",FAMILY_FINANCE,DOES YOUR FAMILY KEEP A MONTHLY BUDGETCAN YOU GIVE A GENERAL DESCRIPTION OF YOUR PROCEDURES
sw01utt/sw_0135_4090.utt,4/sw4090,4090,10,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,A,5,1,Uh-huh.,(ROOT (ADVP (RB uh-huh) (. .))),FAMILY_FINANCE,DOES YOUR FAMILY KEEP A MONTHLY BUDGETCAN YOU GIVE A GENERAL DESCRIPTION OF YOUR PROCEDURES
sw01utt/sw_0135_4090.utt,4/sw4090,4090,13,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,6,3,"and, uh, whatever is left, uh, after that we","(ROOT (SINV (NP (CC and) (, ,) (INTJ (UH uh)) (PRN (, ,) (S (NP (WDT whatever)) (VP (VBZ is) (VP (VBN left)))) (, ,))) (INTJ (UH uh)) (, ,) (IN after) (IN that) (NP (PRP we))))",FAMILY_FINANCE,DOES YOUR FAMILY KEEP A MONTHLY BUDGETCAN YOU GIVE A GENERAL DESCRIPTION OF YOUR PROCEDURES
sw01utt/sw_0135_4090.utt,4/sw4090.pos,4090,14,x,Communicative-Status:Non-verbal,,,A,7,1,.,(ROOT (. .)),FAMILY_FINANCE,DOES YOUR FAMILY KEEP A MONTHLY BUDGETCAN YOU GIVE A GENERAL DESCRIPTION OF YOUR PROCEDURES
sw01utt/sw_0135_4090.utt,4/sw4090,4090,15,+,Other:Segment-(multi-utterance),,,B,8,1,"you know, we sit down and agree on kind of what, what sort of range we are going to","(ROOT (S (S (NP (PRP you)) (VP (VBP know))) (, ,) (S (NP (PRP we)) (VP (VP (VBP sit) (PRT (RB down))) (CC and) (VP (VB agree) (PP (IN on) (SBARQ (NP (NN kind)) (IN of) (WHNP (WP what)) (, ,) (SBAR (WHNP (WHNP (WDT what) (NN sort)) (PP (IN of) (NP (NN range)))) (S (NP (PRP we)) (VP (VBP are) (VP (VBG going) (S (VP (TO to))))))))))))))",FAMILY_FINANCE,DOES YOUR FAMILY KEEP A MONTHLY BUDGETCAN YOU GIVE A GENERAL DESCRIPTION OF YOUR PROCEDURES
sw01utt/sw_0135_4090.utt,4/sw4090,4090,16,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,A,9,1,Uh-huh.,(ROOT (ADVP (RB uh-huh) (. .))),FAMILY_FINANCE,DOES YOUR FAMILY KEEP A MONTHLY BUDGETCAN YOU GIVE A GENERAL DESCRIPTION OF YOUR PROCEDURES
sw01utt/sw_0135_4090.utt,4/sw4090,4090,17,+,Other:Segment-(multi-utterance),,,B,10,1,generally going to shoot for.,(ROOT (S (VP (ADVP (RB generally)) (VBG going) (S (VP (TO to) (VP (VB shoot) (PP (IN for)))))) (. .))),FAMILY_FINANCE,DOES YOUR FAMILY KEEP A MONTHLY BUDGETCAN YOU GIVE A GENERAL DESCRIPTION OF YOUR PROCEDURES
