swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,act_label_1,act_label_2,act_label_relation,caller,utterance_index,subutterance_index,clean_text,parse_tree,topic_description,prompt
sw07utt/sw_0720_3696.utt,3/sw3696,3696,0,fp,Other-forward-function:Conventional-opening,,,B,1,1,Hi.,(ROOT (INTJ (UH hi) (. .))),FAMILY_REUNIONS,DISCUSS PLANNING A FAMILY REUNION.  DRAW ON YOUR EXPERIENCES AND THOSE OF THE OTHER CALLER FOR MAKING THE NEXT GET-TOGETHER SUCCESSFUL AND MEMORABLE.
sw07utt/sw_0720_3696.utt,3/sw3696,3696,3,fp,Other-forward-function:Conventional-opening,,,A,2,3,"and I'm calling from Garland, Texas.","(ROOT (S (NP (CC and) (FW i) (VBP 'm)) (VP (VBG calling) (PP (IN from) (NP (NP (NN garland)) (, ,) (NP (NNS texas))))) (. .)))",FAMILY_REUNIONS,DISCUSS PLANNING A FAMILY REUNION.  DRAW ON YOUR EXPERIENCES AND THOSE OF THE OTHER CALLER FOR MAKING THE NEXT GET-TOGETHER SUCCESSFUL AND MEMORABLE.
sw07utt/sw_0720_3696.utt,3/sw3696,3696,6,fp,Other-forward-function:Conventional-opening,,,B,3,3,I'm in Dallas.,(ROOT (S (VP (LS i) (S (VP (VBP 'm) (PP (IN in) (NP (NNS dallas)))))) (. .))),FAMILY_REUNIONS,DISCUSS PLANNING A FAMILY REUNION.  DRAW ON YOUR EXPERIENCES AND THOSE OF THE OTHER CALLER FOR MAKING THE NEXT GET-TOGETHER SUCCESSFUL AND MEMORABLE.
sw07utt/sw_0720_3696.utt,3/sw3696,3696,10,co^t,Committing-speaker-future-action:Commit,,,A,4,4,"so. Um, anyway, let me press one.",(ROOT (ADVP (RB so) (. .))),FAMILY_REUNIONS,DISCUSS PLANNING A FAMILY REUNION.  DRAW ON YOUR EXPERIENCES AND THOSE OF THE OTHER CALLER FOR MAKING THE NEXT GET-TOGETHER SUCCESSFUL AND MEMORABLE.
sw07utt/sw_0720_3696.utt,3/sw3696,3696,11,aa,Backwards-Communicative-Function:Agreement:Accept,,,B,5,1,Okay.,(ROOT (ADJP (JJ okay) (. .))),FAMILY_REUNIONS,DISCUSS PLANNING A FAMILY REUNION.  DRAW ON YOUR EXPERIENCES AND THOSE OF THE OTHER CALLER FOR MAKING THE NEXT GET-TOGETHER SUCCESSFUL AND MEMORABLE.
sw07utt/sw_0720_3696.utt,3/sw3696,3696,14,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,A,6,3,so,(ROOT (ADVP (RB so))),FAMILY_REUNIONS,DISCUSS PLANNING A FAMILY REUNION.  DRAW ON YOUR EXPERIENCES AND THOSE OF THE OTHER CALLER FOR MAKING THE NEXT GET-TOGETHER SUCCESSFUL AND MEMORABLE.
sw07utt/sw_0720_3696.utt,3/sw3696,3696,15,%,Communicative-Status:Uninterpretable,,,B,7,1,I.,(ROOT (IN i.)),FAMILY_REUNIONS,DISCUSS PLANNING A FAMILY REUNION.  DRAW ON YOUR EXPERIENCES AND THOSE OF THE OTHER CALLER FOR MAKING THE NEXT GET-TOGETHER SUCCESSFUL AND MEMORABLE.
sw07utt/sw_0720_3696.utt,3/sw3696,3696,20,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,A,8,5,"and, um, it was an experience that I, I won't do again.","(ROOT (S (CC and) (, ,) (NP (NN um)) (, ,) (NP (PRP it)) (VP (VBD was) (NP (NP (DT an) (NN experience)) (SBAR (WHNP (WDT that)) (S (VP (INTJ (LS i) (, ,) (SBAR (S (NP (FW i)) (VP (MD wo) (RB n't) (VP (VB do) (ADVP (RB again)))))))))))) (. .)))",FAMILY_REUNIONS,DISCUSS PLANNING A FAMILY REUNION.  DRAW ON YOUR EXPERIENCES AND THOSE OF THE OTHER CALLER FOR MAKING THE NEXT GET-TOGETHER SUCCESSFUL AND MEMORABLE.
sw07utt/sw_0720_3696.utt,3/sw3696,3696,21,qw,Info-request:Wh-Question,,,B,9,1,How big a family do you have ?,(ROOT (SBAR (WHADJP (WRB how) (JJ big)) (SBARQ (NP (DT a) (NN family)) (SQ (VBP do) (NP (PRP you)) (VP (VB have))) (. ?)))),FAMILY_REUNIONS,DISCUSS PLANNING A FAMILY REUNION.  DRAW ON YOUR EXPERIENCES AND THOSE OF THE OTHER CALLER FOR MAKING THE NEXT GET-TOGETHER SUCCESSFUL AND MEMORABLE.
sw07utt/sw_0720_3696.utt,3/sw3696,3696,32,%,Communicative-Status:Uninterpretable,,,A,10,11,so,(ROOT (ADVP (RB so))),FAMILY_REUNIONS,DISCUSS PLANNING A FAMILY REUNION.  DRAW ON YOUR EXPERIENCES AND THOSE OF THE OTHER CALLER FOR MAKING THE NEXT GET-TOGETHER SUCCESSFUL AND MEMORABLE.
