swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,act_label_1,act_label_2,act_label_relation,caller,utterance_index,subutterance_index,clean_text,parse_tree,topic_description,prompt
sw02utt/sw_0286_2785.utt,2/sw2785,2785,2,qy,Info-request:Yes-No-Question,,,A,1,3,do you have either one ?,(ROOT (SQ (VB do) (NP (PRP you)) (VP (VBP have) (NP (DT either) (CD one))) (. ?))),GARDENING,FIND OUT WHAT THE OTHER CALLER DOES IN THE WAY OF LAWN AND GARDEN WORK.DOES THE OTHER CALL ENJOY DOING IT?  COMPARE THIS TO YOUR OWN SITUATION.
sw02utt/sw_0286_2785.utt,2/sw2785,2785,4,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,2,2,but I do gardening,(ROOT (SBAR (CC but) (S (NP (FW i)) (VP (VBP do) (NP (NN gardening)))))),GARDENING,FIND OUT WHAT THE OTHER CALLER DOES IN THE WAY OF LAWN AND GARDEN WORK.DOES THE OTHER CALL ENJOY DOING IT?  COMPARE THIS TO YOUR OWN SITUATION.
sw02utt/sw_0286_2785.utt,2/sw2785,2785,5,b,Backwards-Communicative-Function:Understanding:Acknowledge,,,A,3,1,Do you.,(ROOT (S (VP (VB do) (NP (PRP you))) (. .))),GARDENING,FIND OUT WHAT THE OTHER CALLER DOES IN THE WAY OF LAWN AND GARDEN WORK.DOES THE OTHER CALL ENJOY DOING IT?  COMPARE THIS TO YOUR OWN SITUATION.
sw02utt/sw_0286_2785.utt,2/sw2785,2785,6,+,Other:Segment-(multi-utterance),,,B,4,1,both flowers and vegetable gardening.,(ROOT (NP (NP (DT both) (NP (NNS flowers)) (CC and) (NP (NN vegetable) (NN gardening))) (. .))),GARDENING,FIND OUT WHAT THE OTHER CALLER DOES IN THE WAY OF LAWN AND GARDEN WORK.DOES THE OTHER CALL ENJOY DOING IT?  COMPARE THIS TO YOUR OWN SITUATION.
sw02utt/sw_0286_2785.utt,2/sw2785,2785,7,bh,Backwards-Communicative-Function:Understanding:Backchannel-in-question-form,,,A,5,1,"Oh, really ?","(ROOT (FRAG (INTJ (UH oh)) (, ,) (ADVP (RB really)) (. ?)))",GARDENING,FIND OUT WHAT THE OTHER CALLER DOES IN THE WAY OF LAWN AND GARDEN WORK.DOES THE OTHER CALL ENJOY DOING IT?  COMPARE THIS TO YOUR OWN SITUATION.
sw02utt/sw_0286_2785.utt,2/sw2785,2785,13,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,6,6,and it's just one of the things I enjoy doing.,(ROOT (S (CC and) (S (NP (PRP it)) (VP (VBZ 's) (NP (NP (RB just) (CD one)) (PP (IN of) (S (NP (DT the) (NNS things)) (VP (FW i) (VP (VB enjoy) (S (VP (VBG doing)))))))))) (. .))),GARDENING,FIND OUT WHAT THE OTHER CALLER DOES IN THE WAY OF LAWN AND GARDEN WORK.DOES THE OTHER CALL ENJOY DOING IT?  COMPARE THIS TO YOUR OWN SITUATION.
sw02utt/sw_0286_2785.utt,2/sw2785,2785,16,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,A,7,3,"I had rather be outside than, than inside any day.","(ROOT (S (LS i) (VP (VBD had) (ADVP (RB rather)) (VP (VB be) (ADJP (ADJP (JJ outside)) (ADJP (IN than))) (, ,) (PP (IN than) (PP (IN inside) (NP (DT any) (NN day)))))) (. .)))",GARDENING,FIND OUT WHAT THE OTHER CALLER DOES IN THE WAY OF LAWN AND GARDEN WORK.DOES THE OTHER CALL ENJOY DOING IT?  COMPARE THIS TO YOUR OWN SITUATION.
sw02utt/sw_0286_2785.utt,2/sw2785,2785,17,sd,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,8,1,So would I.,(ROOT (SINV (ADVP (RB so)) (MD would) (VP (VB i.)))),GARDENING,FIND OUT WHAT THE OTHER CALLER DOES IN THE WAY OF LAWN AND GARDEN WORK.DOES THE OTHER CALL ENJOY DOING IT?  COMPARE THIS TO YOUR OWN SITUATION.
sw02utt/sw_0286_2785.utt,2/sw2785,2785,18,qy,Info-request:Yes-No-Question,,,A,9,1,"Do you work during the week, uh, outside the home ?","(ROOT (SQ (VB do) (NP (PRP you)) (VP (VB work) (PP (IN during) (NP (DT the) (NN week))) (, ,) (INTJ (UH uh)) (, ,) (PP (IN outside) (NP (DT the) (NN home)))) (. ?)))",GARDENING,FIND OUT WHAT THE OTHER CALLER DOES IN THE WAY OF LAWN AND GARDEN WORK.DOES THE OTHER CALL ENJOY DOING IT?  COMPARE THIS TO YOUR OWN SITUATION.
sw02utt/sw_0286_2785.utt,2/sw2785,2785,20,sd^e,Forward-Communicative-Function:Statement:Statement-non-opinion,,,B,10,2,I do.,(ROOT (S (LS i) (VP (VBP do)) (. .))),GARDENING,FIND OUT WHAT THE OTHER CALLER DOES IN THE WAY OF LAWN AND GARDEN WORK.DOES THE OTHER CALL ENJOY DOING IT?  COMPARE THIS TO YOUR OWN SITUATION.
